gamma_1,gamma_3,gamma_5,gamma_10,gamma_15,gamma_25,short_cons,D_max,timestamp,T-bills rf
1486.3304666192603,1499.45982546914,1465.2658848455753,1359.673079440546,1323.8013815954866,1317.013282929107,LO,0.15,2012-11-09,495.5449
1486.649196552065,1499.9793362446883,1465.024899493639,1359.2653568238045,1323.3843701510173,1316.6741154515846,LO,0.15,2012-11-12,495.54755
1479.3057992168406,1492.6314078768594,1458.5868655144288,1354.847943775318,1319.709408124326,1313.7644449074273,LO,0.15,2012-11-13,495.5502
1467.1278403425424,1480.3624011355014,1449.4424430872455,1348.9815481854469,1315.1922865447311,1310.158239522758,LO,0.15,2012-11-14,495.5688
1460.6236230064403,1474.425064937281,1444.403231757609,1344.8626372228878,1311.4950401993522,1307.0576607098697,LO,0.15,2012-11-15,495.5814
1459.3467824462814,1474.352233705805,1445.558868679224,1345.9207999758933,1312.5827608559318,1307.9341703804243,LO,0.15,2012-11-16,495.5992
1481.6377028175648,1495.0840381688538,1461.3420254446744,1356.9120415990442,1321.5613637288695,1315.242010950062,LO,0.15,2012-11-19,495.6015
1482.872550142736,1496.2104484772922,1462.0652051699633,1357.204084612871,1321.716521493822,1315.1944025335915,LO,0.15,2012-11-20,495.5862
1486.3613966614162,1498.990551268338,1463.085981349658,1357.2256382402243,1321.3330922474618,1314.7921295689075,LO,0.15,2012-11-21,495.5818
1494.0975595358277,1506.7835053054325,1469.0770021539702,1361.4981307223618,1324.8717688694896,1317.7435587820385,LO,0.15,2012-11-22,495.58545
1506.0456749708715,1518.6528963580677,1477.878471117707,1367.1349342425744,1329.177783895801,1321.246100789767,LO,0.15,2012-11-23,495.5891
1506.4453846224517,1519.0559518186383,1479.3626817976053,1369.0542213224994,1331.2117433167653,1322.8260184994328,LO,0.15,2012-11-26,495.587
1506.1705187492942,1518.7787850072932,1477.9145803183187,1367.953620875231,1330.1893353199905,1322.041325019697,LO,0.15,2012-11-27,495.588
1500.0116386051407,1512.5683484317208,1472.0382452322192,1362.9893202567046,1325.4848977151933,1318.6303256819488,LO,0.15,2012-11-28,495.5939
1516.5043547155908,1529.1991262429178,1485.298451265858,1371.7193582577963,1332.3941360384651,1324.030635277041,LO,0.15,2012-11-29,495.6043
1522.0493201880704,1534.7905090235204,1489.1887780437664,1374.2512015702546,1334.3031858390475,1325.6043851240536,LO,0.15,2012-11-30,495.6098
1521.3467239224522,1534.082031275599,1487.8409658858282,1372.367293260647,1332.378294594033,1323.815637472497,LO,0.15,2012-12-03,495.6072
1516.2738363500707,1528.9666781973658,1482.8369325763742,1368.3284825315486,1328.7091183794923,1321.0717114772474,LO,0.15,2012-12-04,495.6084
1518.1091565490685,1530.8173619975375,1485.0410799227761,1370.0241204590268,1330.0378067612698,1322.4092362669999,LO,0.15,2012-12-05,495.6153
1519.1697026548686,1531.886786023815,1486.8137573981996,1371.8593306025948,1331.649190386472,1323.942270252269,LO,0.15,2012-12-06,495.6107
1525.2315728945591,1537.9994006037603,1491.9441460712198,1374.936566387666,1334.0829521253272,1325.7753765784198,LO,0.15,2012-12-07,495.6175
1529.162960685997,1541.9636983236066,1495.6802761061588,1377.9545190895403,1336.7537629146332,1327.9826198758813,LO,0.15,2012-12-10,495.6317
1535.5030328851524,1548.3568437175431,1501.1909824178867,1381.0418541051713,1338.9997380676036,1329.8150593044318,LO,0.15,2012-12-11,495.6488
1538.9325529024368,1551.8150724872826,1504.0131549691291,1382.6720516306202,1340.417310864209,1331.0209281860623,LO,0.15,2012-12-12,495.6655
1532.2776710159853,1545.1044821001833,1497.5342675518148,1376.6841060069967,1334.8963231517203,1326.4630202333499,LO,0.15,2012-12-13,495.6765
1534.4639682011173,1547.3090809489458,1499.0425233763933,1377.4774802945028,1335.5575480534474,1326.933336603218,LO,0.15,2012-12-14,495.6924
1541.3041050044083,1554.2064770387415,1505.5315242148517,1381.4814347790802,1338.4939689458663,1329.0428701268731,LO,0.15,2012-12-17,495.6979
1552.416881044311,1565.4122789312642,1515.3035543876333,1386.8532561202667,1342.469691996378,1332.1281192976373,LO,0.15,2012-12-18,495.6883
1550.3670724205203,1563.345311228012,1513.0568325317329,1383.4593940447583,1338.9682826084481,1329.261438618999,LO,0.15,2012-12-19,495.6838
1551.7924563745944,1564.7826271802357,1514.190365559963,1383.4974972722682,1338.7464643447981,1329.1040379762683,LO,0.15,2012-12-20,495.6889
1540.6704932421924,1553.5675612842315,1503.91035539461,1378.0005710727119,1334.6261210359237,1325.8347237734176,LO,0.15,2012-12-21,495.6798
1539.4890701567758,1552.3762484198,1502.7271828302678,1377.0757677379784,1333.893124723133,1325.2425303464745,LO,0.15,2012-12-24,495.6765
1539.364341729596,1552.2504758887544,1502.6721575804297,1377.082751274223,1333.8115870304878,1325.1084661251843,LO,0.15,2012-12-25,495.67915
1539.2918114558179,1552.177338466426,1502.4683808478583,1376.5415766212911,1333.3731639254208,1324.7831408790146,LO,0.15,2012-12-26,495.6818
1542.3600038545283,1555.271214931194,1505.1932569985988,1378.0437108061149,1334.6598321767979,1325.9324906492247,LO,0.15,2012-12-27,495.695
1538.3278867516417,1551.2053446809693,1501.4054539438384,1375.4459245264459,1332.5350089571732,1324.2367111514163,LO,0.15,2012-12-28,495.7037
1547.7373371055653,1560.693562247391,1510.7303323910512,1383.5444860741525,1339.1506127372757,1329.6137676067556,LO,0.15,2012-12-31,495.6839
1556.3994680063936,1569.428204494182,1518.8723204012892,1388.9515424489944,1343.6018027515734,1333.3616761638673,LO,0.15,2013-01-01,495.6722
1578.4560791251022,1591.669453149149,1540.0841592311372,1402.7521655713895,1353.8627548230552,1341.180845561077,LO,0.15,2013-01-02,495.6605
1574.138218574755,1587.3154474699463,1536.077685341921,1399.821544711288,1351.5178061751747,1339.3431131319683,LO,0.15,2013-01-03,495.674
1570.9203233753599,1584.0706150291394,1532.9049276803562,1396.5804402638719,1348.7402249206,1336.911235375584,LO,0.15,2013-01-04,495.6811
1569.2484834683644,1582.3847800212527,1531.336311979865,1395.7614140337832,1348.0193738585078,1336.204781548243,LO,0.15,2013-01-07,495.6838
1566.5746920197196,1579.6886060588643,1528.7271179530092,1395.3065687940966,1348.0270793916852,1336.3888442980576,LO,0.15,2013-01-08,495.6905
1569.3796924074734,1582.517087308488,1531.3967315063376,1398.0513032930699,1350.400035745979,1338.376679552741,LO,0.15,2013-01-09,495.6971
1580.2886457830691,1593.5173603317758,1542.0416604755003,1405.6101241755953,1356.4437281528474,1343.0952851627717,LO,0.15,2013-01-10,495.6979
1577.486232871675,1590.6914882034005,1539.307073102114,1404.0434672788529,1354.9213889476891,1341.6249627963705,LO,0.15,2013-01-11,495.6986
1581.0632567832945,1594.2984556382141,1542.7975239518746,1406.8334028159172,1357.3794298347534,1343.7333937239634,LO,0.15,2013-01-14,495.6846
1582.1511134310213,1595.395418839458,1543.859051710676,1407.9839040400193,1358.518546953716,1344.7195462911634,LO,0.15,2013-01-15,495.6694
1578.2208785176122,1591.4322836075546,1540.0239384212482,1405.7887739427567,1357.0319547412264,1343.8373212381734,LO,0.15,2013-01-16,495.6812
1583.4298350414838,1596.684844668057,1545.1068249658888,1409.307733599646,1359.7421692971418,1345.8717276909965,LO,0.15,2013-01-17,495.6875
1590.403008891903,1603.7163914793873,1551.911230324854,1415.1427003226263,1364.4423512407843,1349.5026003640105,LO,0.15,2013-01-18,495.6885
1590.2320285265696,1603.5439798101327,1551.744388112765,1415.5663324065138,1364.8367920373475,1349.8214141368576,LO,0.15,2013-01-21,495.69285
1591.8909934851333,1605.2168320781334,1553.363201911444,1417.7701998624452,1366.6105666867848,1351.134823660595,LO,0.15,2013-01-22,495.6972
1590.764268585328,1604.08067532561,1552.2637466614694,1416.9538142078384,1366.1063312402662,1350.9207152942595,LO,0.15,2013-01-23,495.6933
1589.3841496415948,1602.6890032658994,1550.9170301055153,1415.6846562999285,1364.9140010682584,1349.7296821575558,LO,0.15,2013-01-24,495.699
1591.179257908425,1604.499138508743,1552.6686922043648,1416.3616279010625,1364.716797290544,1349.0534531524954,LO,0.15,2013-01-25,495.7046
1586.4038965362397,1599.6838022107638,1548.0089066697929,1413.4331960723543,1362.3505132815046,1347.1618268119346,LO,0.15,2013-01-28,495.716
1593.3590785091137,1606.6972065124205,1554.7957555903786,1418.91348738824,1366.8226415449146,1350.7376027226908,LO,0.15,2013-01-29,495.7167
1595.200402858007,1608.5539447204585,1556.5925151665278,1418.4704675777523,1366.396728197495,1350.404338506773,LO,0.15,2013-01-30,495.713
1594.0648891450862,1607.4089255344647,1555.4844838047559,1418.927582435822,1366.8482430870044,1350.5675000521812,LO,0.15,2013-01-31,495.7121
1604.0595637093347,1617.4872662582352,1565.237261916877,1426.6073907785515,1372.8814601278798,1355.10281518826,LO,0.15,2013-02-01,495.7192
1591.337383205939,1604.6585874634197,1552.8229904745494,1418.6594356126975,1366.7840224589208,1350.6259879351837,LO,0.15,2013-02-04,495.7242
1598.38958946361,1611.7698282512179,1559.704515429552,1422.9840832273942,1370.1837099970633,1353.3671064648693,LO,0.15,2013-02-05,495.7227
1595.40742247095,1608.7626973166969,1556.7945244644104,1423.0648063632286,1370.5788427155187,1353.7281368136105,LO,0.15,2013-02-06,495.7236
1586.4894922840585,1599.770114476544,1548.0924308317685,1417.7583488799817,1366.7500562211453,1351.2163016643728,LO,0.15,2013-02-07,495.7245
1594.471590220798,1607.8190311568462,1555.88134176863,1423.4476589248357,1371.0250030270151,1354.1493672727927,LO,0.15,2013-02-08,495.7198
1589.4279689295242,1602.7331892983043,1550.959788893395,1420.2221675930255,1368.4379634386942,1352.1317130401999,LO,0.15,2013-02-11,495.7172
1598.4463849610866,1611.8270991430102,1559.7599363437967,1424.936142782069,1371.84795909272,1354.1405966029158,LO,0.15,2013-02-12,495.7129
1601.8421515240896,1615.2512919196215,1563.0735167422238,1426.4702350929367,1372.9017412223034,1354.9012950068393,LO,0.15,2013-02-13,495.7087
1600.817429457058,1614.2179918135894,1562.0735955905443,1428.0109618733804,1374.3752757694263,1356.0106894246244,LO,0.15,2013-02-14,495.6889
1597.412286786043,1610.7843444556142,1558.750866078044,1425.2628892440039,1371.7484056804574,1353.4142813384983,LO,0.15,2013-02-15,495.6904
1599.2122952565253,1612.5994209149856,1560.5073097509612,1426.248344124933,1372.4882620046199,1354.0009693925456,LO,0.15,2013-02-18,495.69085
1606.3500350666707,1619.7969112631818,1567.4722981309262,1430.9710473843197,1376.0017098668472,1356.2198990660938,LO,0.15,2013-02-19,495.6913
1594.4715570988583,1607.8189977008371,1555.8813095382925,1422.197814096861,1368.9424370818967,1350.7913663004638,LO,0.15,2013-02-20,495.688
1573.1056562804024,1586.2742413993012,1535.0325178488229,1408.6469877418078,1358.516959689927,1343.3245238819654,LO,0.15,2013-02-21,495.6943
1581.4724038325135,1594.7110276055853,1543.1967688876666,1415.43076334132,1363.7795504475334,1347.0535916993379,LO,0.15,2013-02-22,495.7005
1571.1468245122242,1584.2990121055705,1533.1210947640946,1407.3066790907753,1357.7933435608097,1342.8194579912085,LO,0.15,2013-02-25,495.7048
1565.274667155488,1581.5675506360533,1532.4519809557974,1407.9449066111974,1358.402064584945,1343.3533382460244,LO,0.15,2013-02-26,495.7107
1578.4444507625176,1593.43128001584,1543.1126176301132,1416.1479082435044,1365.0073829906328,1348.464474962741,LO,0.15,2013-02-27,495.7164
1582.976477820234,1595.5779871347506,1543.8131863786361,1415.550371662427,1364.45924115012,1347.896280084244,LO,0.15,2013-02-28,495.7152
1579.2674489459564,1591.9786313204252,1541.6219572558707,1414.3393063190167,1363.824460815477,1347.7101457202464,LO,0.15,2013-03-01,495.7142
1575.5769518707857,1587.903371456579,1537.9470194629314,1412.5353399060705,1362.3298460676297,1346.385625143771,LO,0.15,2013-03-04,495.7389
1590.042798344175,1602.4323661359226,1548.8474094981423,1419.97088158281,1368.218014721438,1351.1823096475691,LO,0.15,2013-03-05,495.7554
1590.0640721234201,1602.4538056474264,1549.9561027548853,1420.955997104949,1368.875302221327,1351.6769993382566,LO,0.15,2013-03-06,495.7507
1597.4311111820512,1609.8782483859416,1554.9151881922228,1423.663026669127,1370.7707113655767,1352.83894104574,LO,0.15,2013-03-07,495.7461
1601.091807617983,1613.567468830161,1559.2062669220895,1427.7551863007166,1373.9382907389286,1355.1467002691181,LO,0.15,2013-03-08,495.7474
1600.128911742478,1612.59707010551,1558.9065639113307,1428.845244494137,1374.833987363496,1355.7466116038513,LO,0.15,2013-03-11,495.7511
1594.9623028625258,1607.3902031577527,1555.4226388151628,1428.646905533819,1374.7733041211384,1355.8754071753644,LO,0.15,2013-03-12,495.7502
1592.5063403962172,1604.9151039105154,1552.8115320565046,1427.1147675127463,1373.6295828426169,1354.9182861514753,LO,0.15,2013-03-13,495.7568
1600.5982137956144,1613.070028926724,1559.0195049981319,1430.6488671747065,1376.5297305160955,1356.9717185404138,LO,0.15,2013-03-14,495.7653
1597.8762028210742,1610.326808108833,1556.6136092400948,1429.5354207083385,1375.8053916703811,1356.7109400999652,LO,0.15,2013-03-15,495.7664
1589.2883267555744,1601.6720155535834,1548.8363225527592,1425.0186023768904,1372.2638255268446,1354.2213628462682,LO,0.15,2013-03-18,495.7777
1580.73462327803,1593.05166189985,1541.8425311008323,1421.8163217405975,1370.0209641946876,1352.926210575269,LO,0.15,2013-03-19,495.7855
1586.8054673724998,1599.1698098113718,1546.995083114847,1425.0072012864541,1372.664121683531,1354.8271588978262,LO,0.15,2013-03-20,495.7864
1579.644690122715,1591.9532360070893,1540.5930674165788,1420.6058604800685,1369.0000958736978,1352.1753815543068,LO,0.15,2013-03-21,495.7873
1579.5484780924153,1591.8562742732329,1540.17831127209,1420.3930385811782,1369.0118362180415,1352.1343368599275,LO,0.15,2013-03-22,495.7882
1575.1205623882638,1587.3938563788342,1536.6275510313567,1417.8762641354472,1367.0466731194585,1350.809269472221,LO,0.15,2013-03-25,495.7953
1580.786374511277,1593.1038163004582,1542.3937575907096,1422.9642694306572,1371.370893363072,1354.077047309546,LO,0.15,2013-03-26,495.7917
1577.0448187289235,1589.3331064230995,1540.2489466284142,1423.5445897903696,1372.105010516847,1354.8715433617601,LO,0.15,2013-03-27,495.79
1584.0238397622375,1596.3665077579662,1545.5879629210144,1425.4719741734243,1373.5208573269842,1355.8138978461036,LO,0.15,2013-03-28,495.7962
1582.7332875072304,1595.0658995708973,1544.3500347671065,1424.0320515629874,1372.2373572487681,1354.7915303296563,LO,0.15,2013-03-29,495.7962
1579.1223630938316,1591.4268389456092,1540.6170092676905,1420.5774352211743,1369.4573396936178,1352.8086907426757,LO,0.15,2013-04-01,495.7946
1583.3597815846638,1595.6972752613103,1543.9847298474401,1422.3731102583731,1370.846196161887,1353.5600376285954,LO,0.15,2013-04-02,495.7982
1571.7969009755925,1584.0442971496275,1532.9689385377649,1413.1496204028804,1363.4291934367495,1348.2964127708274,LO,0.15,2013-04-03,495.8092
1564.641181975148,1576.8328210918328,1526.523674392796,1409.5942043033576,1361.012894122452,1346.1672895223642,LO,0.15,2013-04-04,495.7976
1564.5007782502842,1576.6913233386379,1527.0574315716176,1412.1669550183526,1362.8723169502227,1347.5526450023472,LO,0.15,2013-04-05,495.8035
1572.2513027559094,1584.5022396582704,1534.1218201598779,1417.8577924788663,1367.4035532834407,1350.7113107235275,LO,0.15,2013-04-08,495.8135
1580.6672603677905,1592.9837741038718,1541.5069681171522,1421.8790990241,1370.5446388933265,1353.1164066162162,LO,0.15,2013-04-09,495.8167
1596.726687130491,1609.1683354177699,1555.5299419772703,1430.7934965525533,1377.8007526066506,1358.385988776014,LO,0.15,2013-04-10,495.8117
1600.5318622186198,1613.0031603741531,1558.3690169289498,1431.5355582534391,1378.7588679946098,1359.4352901460497,LO,0.15,2013-04-11,495.8184
1591.6592489501622,1604.061412103822,1549.2105126229858,1423.7228609976428,1372.780090534405,1354.8918239312757,LO,0.15,2013-04-12,495.8249
1538.5962511279383,1550.5849493459261,1499.0691108388767,1384.133101976176,1341.4308245512045,1329.931011958824,LO,0.15,2013-04-15,495.8327
1537.3780126952595,1548.441450679809,1497.2545483084677,1382.9082629629656,1340.6795743672762,1329.476870539869,LO,0.15,2013-04-16,495.8334
1541.4711943338323,1551.6120327909573,1500.375070364333,1385.3311323337186,1342.6242269719244,1330.73810614218,LO,0.15,2013-04-17,495.8395
1540.8341823693013,1550.99250382734,1499.7480376636036,1384.7768438081,1341.9710177870606,1330.1726573114338,LO,0.15,2013-04-18,495.8454
1543.0656821633133,1553.418806492527,1502.1254122946236,1386.652541990308,1343.653829008784,1332.0133044280758,LO,0.15,2013-04-19,495.8459
1545.4245193915633,1555.8970686395155,1504.541607995235,1387.7455017317593,1344.3569045366964,1332.6636937710634,LO,0.15,2013-04-22,495.8476
1544.308546755438,1553.5702413067656,1502.225666807952,1386.2119313204382,1343.1874103851542,1331.853241940988,LO,0.15,2013-04-23,495.8481
1552.0005623545378,1558.6216545635564,1506.4624831565611,1389.3253344949467,1345.6785899641943,1333.8971436040956,LO,0.15,2013-04-24,495.8536
1562.7353693252312,1569.2747733315077,1515.0125882351167,1395.2991353076445,1349.9598968148734,1336.852097342636,LO,0.15,2013-04-25,495.8541
1564.0019535374418,1571.988874663251,1518.1368274033623,1398.0202754798634,1352.0535812922858,1338.5592251043117,LO,0.15,2013-04-26,495.8593
1574.254732550812,1581.796002790773,1524.7746874100624,1402.752893276925,1355.6147679227602,1340.9946807460512,LO,0.15,2013-04-29,495.856
1583.117285001239,1589.5968998733674,1529.891038652181,1406.2624294109262,1358.5618151142826,1343.5085417005728,LO,0.15,2013-04-30,495.861
1572.8100717870575,1579.0720907765963,1520.5108296401258,1397.854646473616,1352.3520512047169,1339.037115528037,LO,0.15,2013-05-01,495.8554
1578.655372336897,1584.7963343356148,1526.5388707981392,1403.8172913446172,1357.2486718822136,1343.0131026786244,LO,0.15,2013-05-02,495.8625
1588.5136807652143,1594.6929911587968,1533.671294046843,1409.2271459805922,1361.2229094682862,1345.8614070021688,LO,0.15,2013-05-03,495.8669
1588.4481725410549,1594.6272280050323,1533.2494227231975,1409.1932945849726,1361.056161641819,1345.644142901033,LO,0.15,2013-05-06,495.8856
1592.2154715123957,1598.4091817946216,1535.4799854784337,1410.3646689781951,1362.1657738313477,1346.7661888353011,LO,0.15,2013-05-07,495.8897
1608.113856653467,1614.369411288099,1547.6524011079798,1419.1079967633057,1369.185333044342,1352.5826497772712,LO,0.15,2013-05-08,495.8902
1602.2151377103414,1608.4477463910364,1542.251201063127,1414.8049418049795,1365.927100775344,1350.3907248413939,LO,0.15,2013-05-09,495.8906
1587.4507723094837,1593.6259480376484,1530.7030196386045,1406.2127494454826,1359.2872041515336,1344.8803920355015,LO,0.15,2013-05-10,495.8911
1587.564101976576,1593.739718550273,1531.279353708705,1406.0036254915562,1359.0366835143477,1344.4634759491103,LO,0.15,2013-05-13,495.8926
1597.0104015136726,1603.2227641580153,1539.610674259159,1412.6041777335333,1364.4654974514613,1348.6350689835683,LO,0.15,2013-05-14,495.8877
1594.8446086915053,1601.0485466588489,1538.4779272895892,1411.060199195472,1363.3483542523622,1347.9242635989312,LO,0.15,2013-05-15,495.8935
1587.6336026108663,1593.809490078272,1533.4052265270063,1407.0967593990779,1360.0245347013836,1345.3279566566493,LO,0.15,2013-05-16,495.9097
1589.9914229193407,1596.176482363471,1536.0380607424436,1409.345395417053,1361.8675124652575,1346.4594205050344,LO,0.15,2013-05-17,495.8997
1591.4664569430554,1597.6572543696834,1537.5274600917683,1409.4782449019403,1361.597757541623,1345.955137792652,LO,0.15,2013-05-20,495.8959
1593.3334153840756,1599.5314752361332,1538.8586116036533,1410.3472620223663,1362.3826135059785,1346.6646086838002,LO,0.15,2013-05-21,495.9013
1595.1797988411397,1601.3850405968035,1536.9883801590395,1409.370153505127,1361.9201328942527,1346.7898079740771,LO,0.15,2013-05-22,495.9114
1569.394853625074,1575.4997924186546,1516.8304700203764,1397.116232294467,1352.2697189764522,1338.8245788620432,LO,0.15,2013-05-23,495.9069
1571.8731933839306,1577.9877727956964,1518.648630853881,1398.8642379180533,1353.791555294806,1340.1432444325737,LO,0.15,2013-05-24,495.9044
1573.1355947508705,1579.255084952412,1519.8544106588258,1399.4133929432896,1354.1401318022838,1340.2604763102222,LO,0.15,2013-05-27,495.9065
1574.392356437219,1580.5167355036936,1521.1081346779304,1400.5664176101905,1354.9341013622723,1340.5943116831374,LO,0.15,2013-05-28,495.9086
1562.2674503731184,1568.3446635793346,1510.222828290906,1392.9960554886852,1349.119997094244,1336.3188040967405,LO,0.15,2013-05-29,495.9046
1570.835164366947,1576.9457052942223,1516.6263105584467,1397.842944270349,1353.2763764111612,1339.6894817721518,LO,0.15,2013-05-30,495.9093
1551.4769713229155,1557.5122093931034,1500.0095842262283,1385.2998188131637,1342.9746149662742,1331.606538998341,LO,0.15,2013-05-31,495.9055
1550.9584617101114,1556.9454655980448,1499.2454347389876,1384.8060372658408,1342.9770164885688,1331.8294830257014,LO,0.15,2013-06-03,495.901
1550.2324127387747,1556.13572988834,1497.1684651953278,1382.665538055636,1341.1717719000992,1330.5752775357696,LO,0.15,2013-06-04,495.9074
1535.2677268148382,1541.297056748422,1485.8647036542607,1374.2988277136756,1334.3713156142805,1325.4064441638907,LO,0.15,2013-06-05,495.9021
1535.5770706986664,1542.874944112199,1488.433733452744,1376.2106757139193,1335.916544725191,1326.8519418948722,LO,0.15,2013-06-06,495.9026
1541.5968057310538,1546.936952972793,1493.1383802254534,1379.4102433400867,1338.4585852154114,1326.5341449583382,LO,0.15,2013-06-07,495.8976
1539.724863197661,1545.785231163922,1493.1481835970787,1378.8794425837493,1337.6970852886564,1325.448294093749,LO,0.15,2013-06-10,495.8994
1519.501288246677,1529.5749029713775,1481.1235934734887,1370.5568921462605,1330.6924467285169,1321.7118136216009,LO,0.15,2013-06-11,495.9054
1517.2289538764683,1526.8737150677198,1477.3225784233423,1367.3091955274815,1327.6955772061235,1318.3363213544046,LO,0.15,2013-06-12,495.9006
1518.1591725529297,1530.3606804026595,1482.687096508758,1372.1019177739488,1332.1016715101448,1323.03356616257,LO,0.15,2013-06-13,495.9065
1527.4794237368094,1535.8573328195741,1485.0155667943163,1373.2707913443512,1332.883698659073,1323.3361807836388,LO,0.15,2013-06-14,495.907
1532.9731319262203,1539.8916676008605,1489.21870395696,1376.2706638105794,1335.2034646740278,1324.2808710637314,LO,0.15,2013-06-17,495.9037
1531.7847944780292,1539.1717858656116,1490.1114101846329,1377.4321891419352,1336.3034766272522,1324.8644070806129,LO,0.15,2013-06-18,495.9044
1524.9473527297805,1531.005537011453,1481.6810419080452,1369.9255491543765,1329.5783813028079,1318.0097222514214,LO,0.15,2013-06-19,495.9146
1466.3458798890863,1482.2949011960561,1443.1155860556948,1341.850141189065,1305.5338114051724,1299.9793889996688,LO,0.15,2013-06-20,495.9198
1461.7595903656081,1478.084841922457,1438.8464870582136,1337.248585465667,1300.2440171234748,1294.6801495005423,LO,0.15,2013-06-21,495.9109
1479.4858794848599,1494.8021546661655,1454.7490109926828,1352.3197939630672,1314.4812394388946,1306.4454967220008,LO,0.15,2013-06-24,495.9125
1474.4922914777994,1491.580582646098,1452.0256894969716,1350.3113691236947,1312.9119033833274,1305.3111816842493,LO,0.15,2013-06-25,495.9175
1463.1920912771682,1482.0311630486083,1444.2543523567786,1345.6452582887255,1310.1554616642566,1303.898939581478,LO,0.15,2013-06-26,495.918
1458.6960645015893,1478.4434583463517,1441.3105949848523,1343.8605847936562,1309.2985787939695,1304.1479001204145,LO,0.15,2013-06-27,495.9313
1441.7731215025788,1461.3537629722873,1426.1600950902941,1333.619764190211,1301.311950792278,1297.7794605511012,LO,0.15,2013-06-28,495.928
1455.3729060129656,1475.069499211934,1437.5913148538623,1342.0178469690434,1308.07541311691,1303.6084100152975,LO,0.15,2013-07-01,495.9415
1456.6249431452034,1476.8404760184947,1438.5920141474483,1342.5287657072988,1308.2860813996851,1303.6214333724981,LO,0.15,2013-07-02,495.9635
1452.3316929202817,1474.7516453613234,1436.6345666951913,1340.1572443653854,1305.578894356367,1300.6173465024224,LO,0.15,2013-07-03,495.9362
1456.5657655783486,1476.6916675061668,1438.2288569737213,1341.7340999040825,1307.098911630695,1302.082496420659,LO,0.15,2013-07-04,495.9306
1446.191494537812,1469.946881970065,1433.3608409826556,1337.80790297797,1302.452560985632,1296.6201380433579,LO,0.15,2013-07-05,495.925
1455.6220800422732,1477.2326791815399,1440.105325672726,1342.9197613408783,1307.4437806379044,1301.7619478960446,LO,0.15,2013-07-08,495.9389
1466.3064567527965,1485.5142638611,1447.4587313980803,1348.9238826891963,1312.4210502555186,1305.6210990117504,LO,0.15,2013-07-09,495.9453
1468.041318725159,1486.4177664246356,1448.2444108438538,1349.20091904827,1312.3856759678715,1305.2986371988095,LO,0.15,2013-07-10,495.9516
1492.7547568216016,1503.1191601014993,1461.9169685843444,1361.056403699201,1323.0436024203814,1314.0138635798373,LO,0.15,2013-07-11,495.952
1494.7747458435363,1504.3875068571656,1463.054423361765,1361.950428160185,1323.5501017394706,1313.6965358072607,LO,0.15,2013-07-12,495.9411
1499.7013341179254,1508.2384224714856,1466.2350660204033,1364.58239873998,1325.8998821800242,1315.545139960363,LO,0.15,2013-07-15,495.9537
1497.9188787983019,1507.2314866828226,1465.290847841548,1363.8639899017426,1325.2799934629704,1314.456554370444,LO,0.15,2013-07-16,495.9595
1501.2431835727723,1510.7975583506445,1468.5352462728124,1366.5884037309274,1327.7971174652082,1316.4101832313238,LO,0.15,2013-07-17,495.9598
1506.6015265023345,1514.4141621571648,1471.9912690896167,1368.8199689723176,1329.2362440688755,1315.5610573534432,LO,0.15,2013-07-18,495.9601
1512.0714314410554,1518.265072956115,1475.1996637066577,1371.3376214536795,1331.2607074899881,1317.5270747920822,LO,0.15,2013-07-19,495.9657
1521.3569842215159,1525.6789999411947,1481.2552189420544,1376.1630710603117,1335.3860677320838,1320.7634374851402,LO,0.15,2013-07-22,495.9615
1524.2082408281324,1526.8914831110162,1481.660869817804,1376.4753803076646,1335.7630453526076,1321.051963937604,LO,0.15,2013-07-23,495.9668
1517.0641736482985,1522.243050697985,1477.96581791259,1373.5022480378602,1333.1667109797907,1319.1065413396473,LO,0.15,2013-07-24,495.967
1513.6034868780973,1520.067372196388,1476.4906879600685,1372.430076954809,1332.2395123503745,1319.472822616557,LO,0.15,2013-07-25,495.9673
1513.6394597676435,1520.334914604317,1476.5491640341181,1372.524820017646,1332.5731217070622,1320.1798550957055,LO,0.15,2013-07-26,495.9676
1508.4143912227316,1515.8659800298135,1472.7556146387035,1369.3987009071438,1329.8329749335755,1317.3200151734636,LO,0.15,2013-07-29,495.9684
1506.195991862198,1515.6032601340023,1472.9358052512596,1369.5695826002939,1329.9543646301347,1317.128350595788,LO,0.15,2013-07-30,495.9643
1504.5661551963044,1513.3194837753929,1470.9394124350001,1368.0858460025922,1328.7302545264647,1316.601814913712,LO,0.15,2013-07-31,495.9646
1521.3958873493955,1520.8003076296973,1476.4682408814897,1372.3567779782886,1332.6544483386933,1318.7895617229167,LO,0.15,2013-08-01,495.9652
1519.6398445890081,1523.1624582060447,1479.0558582222998,1374.7791459181612,1334.8429903587955,1322.0466417928167,LO,0.15,2013-08-02,495.9657
1518.1564849149484,1521.4355976683519,1477.194976269591,1373.2419563916064,1333.6471016118244,1320.9242946302973,LO,0.15,2013-08-05,495.9615
1508.3017325157398,1514.5926148594888,1471.5224594312879,1368.3750470707955,1329.0836162208761,1316.9182831129187,LO,0.15,2013-08-06,495.9562
1499.0522988709436,1509.2382528330659,1467.3573599238973,1365.4049632052538,1326.6169129217103,1315.2890070768797,LO,0.15,2013-08-07,495.9569
