gamma_1,gamma_3,gamma_5,gamma_10,gamma_15,gamma_25,short_cons,D_max,timestamp,T-bills rf
1316.9838112782932,1377.528100174654,1373.4706820249621,1331.24628730485,1311.7593228749845,1307.0381373944876,LS,1000.0,2017-02-20,498.81534999999997
1313.2199333126068,1374.4660182441412,1370.7456175233629,1329.1739730131083,1309.9533684041323,1305.4025546803828,LS,1000.0,2017-02-21,498.8283
1316.7000974755897,1376.8849007221838,1372.55432936973,1330.1792107875417,1310.6549279119045,1305.8982136483992,LS,1000.0,2017-02-22,498.843
1316.0304400485725,1377.174737959162,1373.455781270267,1331.6852070320826,1312.450971151069,1308.1247889600468,LS,1000.0,2017-02-23,498.8681
1316.6324357000726,1377.4397157629596,1373.568229227812,1331.6169311987053,1312.3621847721906,1308.005107922101,LS,1000.0,2017-02-24,498.8747
1311.8083704852095,1373.0102392905442,1369.365477701711,1327.7914387887722,1308.8497189850516,1304.7135313661458,LS,1000.0,2017-02-27,498.9035
1308.1207314518617,1369.3808225005678,1365.848347457399,1324.3579581955412,1305.5823631780468,1301.5855365315467,LS,1000.0,2017-02-28,498.8958
1307.656754326396,1369.0318819225542,1365.3799687921912,1323.7890237910653,1304.7357208325282,1300.0508844005033,LS,1000.0,2017-03-01,498.764
1305.6459867625454,1365.8076842775722,1361.5400405117605,1319.5130774787751,1300.4292729554152,1295.7227537562055,LS,1000.0,2017-03-02,498.7376
1305.0624738494655,1365.9513499325747,1362.068523880873,1320.511228447655,1301.4305387380048,1296.6088736442864,LS,1000.0,2017-03-03,498.6923
1309.704476893837,1369.7038683207613,1365.3367686741046,1323.1389929511172,1303.7331634709888,1298.7521992988018,LS,1000.0,2017-03-06,498.6961
1312.7182826094102,1372.0854623352748,1367.2831067489324,1324.911269106568,1305.1979351005564,1299.8561153647665,LS,1000.0,2017-03-07,498.6931
1327.8215816495624,1382.5732248688246,1375.1723768561844,1329.620466250554,1308.4406434548891,1301.561969780509,LS,1000.0,2017-03-08,498.723
1336.4839396752636,1388.9941618407768,1380.4828297270835,1333.1960062046612,1311.0916087461271,1303.2078774335637,LS,1000.0,2017-03-09,498.7282
1346.8823487104446,1397.6620077958578,1387.9415088415903,1339.1568286846175,1316.2225595755017,1307.4350774907527,LS,1000.0,2017-03-10,498.7222
1351.9701970190213,1402.1081766156478,1391.9409919423192,1342.5071422393862,1319.2167335823697,1310.194226605497,LS,1000.0,2017-03-13,498.7425
1358.9855843374412,1407.454812214181,1396.31074602294,1345.7916980702996,1321.952551564445,1312.4864313311298,LS,1000.0,2017-03-14,498.7593
1360.55309781846,1410.600872825785,1400.0773000822703,1350.334679552949,1326.569412573351,1317.0681665907562,LS,1000.0,2017-03-15,498.8089
1358.8245209643067,1409.0101026603297,1398.7838944641617,1348.7109218914254,1325.3330035690376,1316.6541788649454,LS,1000.0,2017-03-16,498.8196
1363.5671468257506,1413.2053329256428,1402.6771359235288,1351.9509253957503,1328.2171744966345,1319.2814455501627,LS,1000.0,2017-03-17,498.824
1369.8041216585054,1418.2743472845889,1407.0021060137462,1355.366603831381,1331.2203137573522,1322.002479066747,LS,1000.0,2017-03-20,498.849
1377.8434389357874,1423.939955338163,1411.5416398416044,1358.3140527317948,1333.6172807108526,1324.21542303634,LS,1000.0,2017-03-21,498.8607
1384.2790372455736,1430.7539490881086,1418.2856725274148,1363.5563877979753,1338.035723994466,1327.8929250615279,LS,1000.0,2017-03-22,498.8656
1384.7261457470686,1430.8206561227096,1417.727242963133,1362.8291149335432,1337.3350989091905,1327.2160655439561,LS,1000.0,2017-03-23,498.8792
1381.8632950760025,1427.9983022260215,1415.3655953612754,1361.2815330299143,1336.1858633017555,1326.4398440725042,LS,1000.0,2017-03-24,498.8832
1386.9941419221602,1432.845154314668,1419.3653342304524,1364.1711507766877,1338.707331682893,1328.6908484999058,LS,1000.0,2017-03-27,498.8955
1375.6709581314303,1423.0056892210318,1411.4393293033997,1358.8132756297277,1334.4428367611883,1325.2734796099833,LS,1000.0,2017-03-28,498.9108
1364.4240792378698,1412.7950760386402,1403.4349353618684,1353.5714145532609,1330.383600364698,1322.2121222060393,LS,1000.0,2017-03-29,498.9147
1353.866271138643,1403.79054490895,1396.134029373002,1348.4054150805716,1326.1389101859593,1318.734585738196,LS,1000.0,2017-03-30,498.9463
1354.9676536139687,1404.3790664072642,1396.8795914297064,1349.0215807299767,1326.6217467597132,1319.0510836751967,LS,1000.0,2017-03-31,498.9628
1359.0203426766118,1408.126568028119,1399.940974601522,1351.4076604919164,1328.7482319721355,1321.0562373768328,LS,1000.0,2017-04-03,498.9916
1356.2439786174232,1405.6805385012644,1398.4037630865184,1350.8857638113939,1328.7331692811176,1321.5687452685743,LS,1000.0,2017-04-04,499.0056
1353.5271866147768,1403.099861086617,1396.0798607154893,1348.8684059147804,1326.790052958193,1319.6797379984637,LS,1000.0,2017-04-05,499.0078
1355.0690634189496,1404.523605613321,1397.913789607753,1350.9590336087383,1328.9623572821288,1321.9203781312472,LS,1000.0,2017-04-06,499.0056
1346.8054108467936,1396.8370421401473,1391.3151677194103,1345.7856463257579,1324.7075566152778,1318.5011646687562,LS,1000.0,2017-04-07,499.0117
1344.9070446288624,1395.1808360508028,1390.4175925696695,1345.8312167716629,1324.8642782655577,1318.7043108552152,LS,1000.0,2017-04-10,499.0504
1348.8571812280193,1398.8233738474237,1394.0202072382972,1349.200892421314,1328.0823995770922,1321.8659567736731,LS,1000.0,2017-04-11,499.075
1356.5893144130184,1405.700657417937,1400.1225807181675,1354.1820167302826,1332.7464208928209,1326.4753006132103,LS,1000.0,2017-04-12,499.0694
1354.7818089701582,1403.9223072530608,1398.4701476526268,1352.7398050371755,1331.6632482154544,1325.8997657310128,LS,1000.0,2017-04-13,499.079
1356.8583280090315,1405.9103715954986,1400.204182662247,1354.1183266319622,1332.796097311229,1326.7112141763205,LS,1000.0,2017-04-14,499.0988
1361.8171274990557,1410.706459464954,1404.5009392212075,1357.5720085937835,1335.7258747562967,1329.1350640332819,LS,1000.0,2017-04-17,499.1186
1368.790957060633,1416.8493006698188,1409.9517084974202,1362.016542983781,1339.6386329276993,1332.625370895978,LS,1000.0,2017-04-18,499.1471
1374.4700614479987,1421.6761002368648,1412.7785578132177,1362.3827365256927,1339.0552243451637,1331.114258402018,LS,1000.0,2017-04-19,499.1614
1376.074497759674,1423.6434074596536,1414.6094572023776,1364.005349846196,1340.5236517052447,1332.3671135118639,LS,1000.0,2017-04-20,499.1842
1377.3058518186579,1424.6843396380336,1414.6063374666398,1362.9638516232537,1339.184690611243,1330.7869556534392,LS,1000.0,2017-04-21,499.2048
1386.5337060207692,1433.7096026970046,1422.7355534521005,1369.2097873868543,1344.3192537367668,1334.7517064856067,LS,1000.0,2017-04-24,499.2205
1386.474915769754,1434.0536423608403,1423.4331325549333,1369.782726786857,1344.7717498139853,1335.0296336698739,LS,1000.0,2017-04-25,499.2335
1385.0595448399026,1432.9661550087637,1422.433735439465,1368.8982522046854,1343.9641903749402,1334.2792557978917,LS,1000.0,2017-04-26,499.2437
1392.2898911172206,1439.5750779147909,1427.9600015462424,1372.9537255913447,1347.3188611602068,1337.0045073806384,LS,1000.0,2017-04-27,499.2591
1387.0114999272037,1434.767255488274,1423.8457445675683,1369.9140900729049,1344.841972576745,1335.0663715917592,LS,1000.0,2017-04-28,499.2904
1387.04351898043,1434.7182589938163,1423.354253573294,1368.8503020278808,1343.5002597116236,1333.3983295672408,LS,1000.0,2017-05-01,499.2588
1400.4700979777808,1447.1025693031233,1433.7271423582324,1376.3087985802097,1349.6101151861571,1338.306543078095,LS,1000.0,2017-05-02,499.2602
1394.98631763864,1441.8197117031239,1428.9693188986691,1372.310802539581,1345.9670194458783,1334.9349730195484,LS,1000.0,2017-05-03,499.2465
1407.7811083538509,1452.8727111340586,1437.020187735303,1376.5032321509489,1348.4099288731777,1335.5640425290308,LS,1000.0,2017-05-04,499.2522
1408.0614099906852,1453.4430947861833,1438.3020199539287,1378.4522038774373,1350.5193044124844,1337.7700794256148,LS,1000.0,2017-05-05,499.2519
1405.4789723314605,1451.0418496759057,1436.2694538567591,1376.828677348368,1349.0990859887888,1336.5636898801208,LS,1000.0,2017-05-08,499.2847
1408.0461437414294,1453.1893837030334,1437.6267700615401,1377.1105301972104,1348.9244506779373,1335.9437348410486,LS,1000.0,2017-05-09,499.2993
1397.1405553139375,1443.4982289120746,1430.1071957968475,1372.4699387091025,1345.572245008619,1333.7697309504736,LS,1000.0,2017-05-10,499.3231
1395.6808556298377,1442.1844180926391,1429.2950906380129,1372.2056891895659,1345.565962270513,1334.0736785286467,LS,1000.0,2017-05-11,499.349
1399.7427392673717,1446.0843795113396,1432.973988909005,1375.4847947675405,1348.6832276713883,1337.1521687969494,LS,1000.0,2017-05-12,499.3756
1397.4375505517369,1444.3470046163538,1432.2336024789931,1375.8339021032054,1349.420926253948,1338.2440319508335,LS,1000.0,2017-05-15,499.3953
1401.683535706284,1448.2820894714523,1435.6919132672524,1378.503811094927,1351.7258820125662,1340.2784595967908,LS,1000.0,2017-05-16,499.4126
1395.5831546843165,1442.5368720320912,1430.8829797409921,1375.3255173794148,1349.6495128929064,1339.603373503719,LS,1000.0,2017-05-17,499.4233
1390.9430073439325,1438.0124729006097,1427.1801642758971,1372.4142893247745,1347.0358144972797,1337.0737171751598,LS,1000.0,2017-05-18,499.4309
1381.9277747642043,1429.0211335911893,1419.7954110232354,1368.1924593137196,1344.0720826554166,1335.1477559657137,LS,1000.0,2017-05-19,499.4469
1381.855714769503,1428.7257642153597,1419.8025132224452,1369.2630674776467,1345.4582476284943,1336.864722178474,LS,1000.0,2017-05-22,499.4814
1374.8887036818933,1421.9644326034872,1413.7180702182377,1364.9646079202546,1341.9522697004898,1334.074736382342,LS,1000.0,2017-05-23,499.4843
1380.1065868512705,1427.0317610473942,1418.2188595288242,1368.4732667148053,1344.9417840958413,1336.5384060848,LS,1000.0,2017-05-24,499.5002
1395.8828352678033,1443.0346929423517,1430.5815421594195,1376.5914190003487,1351.2003460131589,1341.0984649876132,LS,1000.0,2017-05-25,499.512
1390.6648546554527,1437.9381288044844,1426.8682173433663,1374.6441212052127,1350.0187052058961,1340.6712291879478,LS,1000.0,2017-05-26,499.5154
1391.936761997452,1439.167731819688,1427.9284113695771,1375.4639083353368,1350.7228506063034,1341.2897839763486,LS,1000.0,2017-05-29,499.5288
1391.764419021885,1438.9288956484825,1427.646519983118,1375.1166622512665,1350.3434079844762,1340.8749196146448,LS,1000.0,2017-05-30,499.5422
1400.6939781011708,1447.5081758073438,1434.1503965655704,1379.2533156115999,1353.4956213748292,1343.1080726154871,LS,1000.0,2017-05-31,499.5493
1405.1956610360307,1452.1832629292944,1438.5914369430775,1383.075983817322,1356.8959461494837,1346.0482369561669,LS,1000.0,2017-06-01,499.5689
1416.4722253006857,1463.24128509531,1448.0809320202734,1390.5938291831112,1363.525551317481,1351.898078764305,LS,1000.0,2017-06-02,499.5748
1415.9730023265026,1462.802118977823,1447.3457242005402,1389.7372454728388,1362.6748586396245,1351.0909994804604,LS,1000.0,2017-06-05,499.622
1411.382543902694,1458.1788399307595,1443.9788639196433,1388.0963862770857,1361.8554922900594,1351.1267344530127,LS,1000.0,2017-06-06,499.6294
1429.3568422551662,1475.6545549513112,1457.257577474143,1396.3202429156497,1367.843445506682,1355.0538996844907,LS,1000.0,2017-06-07,499.6264
1429.6122488066935,1475.9973402307273,1457.5047069365723,1396.2321948219155,1367.5640132461783,1354.5280972742758,LS,1000.0,2017-06-08,499.6434
1425.7405581259843,1472.307420730356,1454.3142540623787,1393.5940941002639,1365.1762395681124,1352.3447580611846,LS,1000.0,2017-06-09,499.6524
1418.123676625059,1464.8031342855659,1447.759319938282,1388.4655027243082,1360.7071333653018,1348.4243234488176,LS,1000.0,2017-06-12,499.6986
1419.563616085886,1466.20802714664,1449.4941028863464,1390.2760219026848,1362.4211824690963,1349.9793207020066,LS,1000.0,2017-06-13,499.712
1436.840519035959,1482.991139205632,1462.8711988012612,1399.7194339790933,1370.2070522850472,1356.3707706876335,LS,1000.0,2017-06-14,499.7255
1428.1151974241684,1474.489429096222,1454.898861562463,1392.6205854967216,1363.5417704426138,1349.9259252708684,LS,1000.0,2017-06-15,499.7337
1432.3744751859394,1478.5718762281344,1458.9596169285571,1396.29374046943,1366.9812410287086,1353.202356663185,LS,1000.0,2017-06-16,499.7504
1436.5487313956382,1483.0097387088615,1462.501086138517,1398.6290109441672,1368.6755503631603,1354.1810182193042,LS,1000.0,2017-06-19,499.803
1439.32799626499,1485.7534428149584,1464.0469712995953,1398.9870736637574,1368.7040240504116,1353.9430694690425,LS,1000.0,2017-06-20,499.8262
1448.6005081193005,1494.8383397031776,1471.2741876993387,1404.0405219735703,1372.8416834064199,1357.272422994499,LS,1000.0,2017-06-21,499.8541
1448.9249935373327,1495.2143309068686,1471.9125736925462,1405.0253607477891,1374.0067447408821,1358.6685090204023,LS,1000.0,2017-06-22,499.9055
1451.895867252354,1498.085021701687,1474.8122517443664,1407.7757248353735,1376.6187355109596,1361.1981707278933,LS,1000.0,2017-06-23,499.9122
1448.7380649511654,1495.131176719326,1472.5876218064648,1406.2097020691508,1375.318059854422,1360.103318384684,LS,1000.0,2017-06-26,499.9453
1435.2487195458177,1481.680255889382,1461.0710367351553,1397.2132235775148,1367.5504687874998,1353.5589055603775,LS,1000.0,2017-06-27,499.9508
1434.2725067833103,1480.8971922266346,1461.1609794429048,1398.1337633681887,1368.6626536872832,1354.6847129010655,LS,1000.0,2017-06-28,499.9548
1429.0651498108539,1475.6552273024845,1456.3546132666168,1393.8009431815267,1364.6738965954132,1351.1377268752792,LS,1000.0,2017-06-29,499.984
1418.9828180710442,1465.43359868621,1448.294572154464,1388.321388308231,1360.2751610257756,1347.7047348361943,LS,1000.0,2017-06-30,499.9864
1407.2526452806019,1453.9476279514074,1439.0412908573596,1381.61520674394,1354.6686361216282,1343.0212706590205,LS,1000.0,2017-07-03,500.0174
1412.1419387488443,1458.9155256335384,1442.6200865602445,1383.5793931495868,1355.9036344280619,1343.4748453537834,LS,1000.0,2017-07-04,500.03205
1419.793841155093,1466.7635668507537,1448.7192126178543,1387.4947029806021,1358.8330232922406,1345.4831670208805,LS,1000.0,2017-07-05,500.0467
1411.9407819408664,1458.7676920002928,1441.6614965297283,1381.7951298149524,1353.9324829541933,1341.4532175124427,LS,1000.0,2017-07-06,500.0757
1424.3330393404938,1471.3492013661973,1451.8972566785749,1388.956367752227,1359.5648226599992,1345.5124817515161,LS,1000.0,2017-07-07,500.0896
1427.3298318707216,1474.3157053170078,1454.7953188301801,1391.4893399069533,1361.8983484791368,1347.689337372544,LS,1000.0,2017-07-10,500.1355
1424.5214725616063,1471.5380503296108,1453.0687768456635,1390.878307013061,1361.8074791673496,1348.1365589468537,LS,1000.0,2017-07-11,500.1515
1430.1984239565436,1477.1254983051538,1458.7373117713175,1396.3928077278215,1367.1044538656238,1353.259554455307,LS,1000.0,2017-07-12,500.1717
1426.2427481444709,1473.21831970421,1455.7770063347582,1394.4881654094113,1365.6528402311203,1352.248729245591,LS,1000.0,2017-07-13,500.2129
1429.757840024026,1476.5267178989595,1459.3084260797245,1398.1673087864215,1369.302415649913,1355.9226231218242,LS,1000.0,2017-07-14,500.2335
1432.0793070357022,1479.1138080806847,1461.0996782726827,1399.1475722376283,1369.990133963097,1356.3667647958705,LS,1000.0,2017-07-17,500.2572
1432.7540199159216,1479.5676092928816,1461.8731942919205,1400.3203723298693,1371.2963120411348,1357.8563311848347,LS,1000.0,2017-07-18,500.2706
1430.6880970013272,1477.5215634009464,1460.9043723478853,1400.4949941928892,1371.8944059273745,1358.812108306888,LS,1000.0,2017-07-19,500.2626
1433.130618646292,1479.9808626342085,1462.647228088413,1401.3636448435823,1372.3838188967984,1358.9132229368915,LS,1000.0,2017-07-20,500.2437
1441.5277387369802,1488.6217115975244,1469.2745805376717,1405.7854472142762,1375.8793075515248,1361.6206684677168,LS,1000.0,2017-07-21,500.2494
1435.1033093765855,1482.1934205083762,1464.017593523344,1402.1233552578651,1372.9893419887458,1359.4930342694458,LS,1000.0,2017-07-24,500.2898
1422.3536618583385,1469.15153019872,1453.8022936236428,1395.262247606128,1367.5689192625744,1355.3096115317492,LS,1000.0,2017-07-25,500.3122
1419.7431460866349,1466.4263587142398,1452.36883552115,1395.1275468348986,1367.9738203566221,1356.2100790709767,LS,1000.0,2017-07-26,500.3607
1419.334764459472,1465.767087798177,1451.8595832468857,1394.9257779370682,1367.9100340756481,1356.3942781565331,LS,1000.0,2017-07-27,500.3787
1413.5171798158867,1459.9835886943417,1447.4008196416873,1392.1596098832854,1365.9317669740005,1355.1746770533327,LS,1000.0,2017-07-28,500.4051
1413.2080120558307,1459.4754094694367,1447.2914732131605,1392.4103533000505,1366.3387246800464,1355.7961790767363,LS,1000.0,2017-07-31,500.439
1423.5803542090596,1469.888172920415,1455.7163411762945,1398.4045116764062,1371.22082555064,1359.6601404196617,LS,1000.0,2017-08-01,500.4279
1423.6232059698,1469.8280941462392,1456.10037704741,1399.1742497580192,1372.1092246317744,1360.6686184118494,LS,1000.0,2017-08-02,500.4451
1426.0954969397483,1472.7541380990779,1458.44276764712,1400.8298723756277,1373.4532582612958,1361.7629498445353,LS,1000.0,2017-08-03,500.4524
1421.1579343812064,1467.652035326309,1454.3278600329206,1397.7202223310576,1370.7352304632832,1359.3256610012024,LS,1000.0,2017-08-04,500.4709
1425.313424235135,1471.9680588840813,1458.1846871872594,1400.8555316056538,1373.505268126828,1361.7942878268177,LS,1000.0,2017-08-07,500.5404
1425.2654643150565,1472.220776492638,1458.329395098103,1400.9315280623907,1373.598235095777,1361.9659336191773,LS,1000.0,2017-08-08,500.5572
1423.4005270023881,1471.0991377656967,1458.3368678436893,1402.3385823536535,1375.5696070535691,1364.5472139008216,LS,1000.0,2017-08-09,500.5799
1421.2511968427434,1470.069658350007,1456.9104218726568,1400.9772140271978,1374.5154906375953,1364.0091351153262,LS,1000.0,2017-08-10,500.6047
1420.318799285249,1469.2348148471801,1456.1398190705604,1400.5733514830083,1374.2889188837971,1363.8644739541946,LS,1000.0,2017-08-11,500.6189
1429.1800001210283,1478.212417398653,1463.6835005774485,1406.0627352551428,1378.668057176778,1367.0790567273316,LS,1000.0,2017-08-14,500.6682
1424.414324242748,1473.4199446100185,1459.3598159953278,1402.2653359292055,1375.0981558940182,1363.6329602854776,LS,1000.0,2017-08-15,500.6888
1434.458388941291,1483.8430519857527,1468.0840420575823,1408.8051612098695,1380.6629158199587,1368.321707042952,LS,1000.0,2017-08-16,500.7233
1432.6022198314822,1481.2055458005084,1465.394501425851,1406.3717490873582,1378.6400695154164,1367.0100333707296,LS,1000.0,2017-08-17,500.7382
1424.0793920445226,1472.5625440792323,1459.23475343519,1402.8231005529103,1376.321622508089,1365.8951700052835,LS,1000.0,2017-08-18,500.7394
1433.6754397308184,1482.3247342374616,1466.9516214973664,1407.9618564276443,1380.2788520557267,1368.750358659599,LS,1000.0,2017-08-21,500.8124
1431.9507544262733,1480.7281580965223,1466.064845618897,1408.1317528136763,1380.7083244766998,1369.2690784281237,LS,1000.0,2017-08-22,500.8348
1431.7126213457673,1480.5423684755958,1466.6154113797984,1409.0820891975313,1381.9082016356617,1370.7814176671764,LS,1000.0,2017-08-23,500.8677
1432.9879295148426,1481.8822420873498,1466.6616168190185,1408.2530768855884,1380.768259027391,1369.3946441122534,LS,1000.0,2017-08-24,500.853
1431.579736440104,1480.4400602806238,1465.9243937356696,1408.2644034989244,1381.0783200765422,1369.9522693295366,LS,1000.0,2017-08-25,500.8759
1444.8861050783362,1493.6439479824196,1476.4102386878262,1415.6973829549968,1387.189868031115,1374.9374694817975,LS,1000.0,2017-08-28,500.9016
1445.2873130107102,1493.998289483019,1476.5876190020692,1416.062878457693,1387.6911170047852,1375.60024046811,LS,1000.0,2017-08-29,500.9241
1448.3554402956906,1497.580203560004,1479.5065404267934,1417.9970815513022,1389.0936440130765,1376.396687466445,LS,1000.0,2017-08-30,500.9639
1441.0320450037914,1490.3889306878596,1474.5630178654467,1415.7294378985202,1387.9444420392485,1376.1806046876561,LS,1000.0,2017-08-31,500.932
1436.1955795413608,1486.3883625990372,1471.1839359876728,1413.2744915396033,1385.9344313468746,1374.5655623561534,LS,1000.0,2017-09-01,500.9383
1433.5887452730287,1483.1560920858376,1468.8502584677678,1412.2348665671607,1385.567540957063,1374.9382328529505,LS,1000.0,2017-09-04,500.96595
1430.8206858377966,1479.6371254833998,1466.291067604304,1410.9105280374279,1384.8685266048378,1374.8853714309644,LS,1000.0,2017-09-05,500.9936
1426.355774638185,1475.2853699758052,1462.8252647270178,1408.5758383598504,1382.9733982864238,1373.3381838434352,LS,1000.0,2017-09-06,500.9687
1434.0175304694487,1482.5303657495786,1469.268217286919,1413.9394895521755,1387.8575629916936,1377.8594284496298,LS,1000.0,2017-09-07,501.0223
1446.8493435205373,1495.3591128108933,1479.141592073298,1420.276544000955,1392.6396294179572,1381.2563424248642,LS,1000.0,2017-09-08,501.0247
1442.197381001814,1491.7154998989026,1476.7905232035664,1419.0472665271025,1391.6422350068308,1380.2982836868307,LS,1000.0,2017-09-11,501.0555
1439.4476180339786,1489.5219251837975,1475.1190251404203,1417.8073926728518,1390.5244310763821,1379.206814425345,LS,1000.0,2017-09-12,501.0695
1427.479306563163,1477.6320913001375,1465.4983318725247,1411.0854945289445,1385.0957655665366,1374.9310939080601,LS,1000.0,2017-09-13,501.0772
1423.9041073541737,1473.9537208858824,1462.7017871344283,1409.2677785816434,1383.7183542941568,1373.9700611852188,LS,1000.0,2017-09-14,501.0765
1425.5018422572653,1475.7363491994972,1464.4407493656734,1410.7613969147399,1385.0413005552339,1375.137245411259,LS,1000.0,2017-09-15,501.0992
1424.163806538822,1474.9522410391173,1463.7568525617185,1409.9382281343203,1384.1116023979969,1374.0659558963223,LS,1000.0,2017-09-18,501.155
1425.508989841707,1476.510148578301,1464.7601464521485,1410.2937338684355,1384.1758045821246,1373.8092040466618,LS,1000.0,2017-09-19,501.1819
1420.4933878175004,1471.5229616085742,1460.9725648317446,1407.8663536747324,1382.3309840197903,1372.5299361932796,LS,1000.0,2017-09-20,501.2066
1417.114425457595,1468.1929469070565,1457.8408453354825,1404.849401715959,1379.4005198092837,1369.5911569323393,LS,1000.0,2017-09-21,501.2232
1419.6430610305438,1470.658903243279,1460.265408672458,1407.1074630184178,1381.5527415957304,1371.6828643370814,LS,1000.0,2017-09-22,501.2378
1408.2571065689974,1458.824443600666,1451.0565777279176,1401.173387790627,1377.1139439658302,1368.6240607676546,LS,1000.0,2017-09-25,501.2843
1404.3000319459713,1454.9334736093087,1447.0585737616311,1397.5368065707344,1373.7130040678362,1365.3787152865427,LS,1000.0,2017-09-26,501.2996
1397.0903990731388,1448.002650871723,1441.0643450662585,1392.525379427322,1369.0492015862826,1360.8459056219558,LS,1000.0,2017-09-27,501.3026
1401.3842301201073,1452.3671119103517,1444.5292176390944,1394.8858086753455,1370.9012379558403,1362.2062415804833,LS,1000.0,2017-09-28,501.3215
1406.1970433374865,1457.2557552525,1449.0718826755726,1398.6894704799663,1374.2680248999677,1365.1889850046773,LS,1000.0,2017-09-29,501.3505
1410.4579152400709,1461.8416957242823,1452.3937030287598,1400.4208669436616,1375.2356545880289,1365.3011582055099,LS,1000.0,2017-10-02,501.3987
1416.3615241422503,1467.8475967515349,1457.8242770579243,1404.8313668846274,1379.126840215566,1368.725958178085,LS,1000.0,2017-10-03,501.445
1420.7556838655673,1472.4016712694233,1461.6384802533569,1407.6713981811556,1381.5194756483406,1370.7204224109535,LS,1000.0,2017-10-04,501.4342
1413.9198051148876,1465.8239257685477,1456.5602756695637,1404.427596824545,1379.0097156872953,1368.809094467184,LS,1000.0,2017-10-05,501.4379
1418.7248509485412,1470.7536455174682,1459.6391717039983,1405.2641263222797,1378.837028425198,1367.6087352888815,LS,1000.0,2017-10-06,501.4499
1417.2134092523231,1469.1391084886893,1458.341839745128,1404.6750848188008,1378.654513665754,1367.909376431569,LS,1000.0,2017-10-09,501.46985
1416.312961356339,1468.1832734240472,1458.8025224593666,1406.6403900475837,1381.2349653021854,1371.1979958355455,LS,1000.0,2017-10-10,501.4898
1418.230355374925,1469.9391638109496,1460.7787892944923,1408.6691443277693,1383.2116402278987,1373.1253036134333,LS,1000.0,2017-10-11,501.5108
1425.7258717879477,1477.2818436344244,1466.8026539815971,1412.9798092309964,1386.7404362088157,1376.0022485277862,LS,1000.0,2017-10-12,501.5539
1426.9943580754998,1478.4441394752193,1468.792152407409,1415.8201209705244,1389.9303937494765,1379.6249081145927,LS,1000.0,2017-10-13,501.5649
1424.640642095913,1476.2148962987476,1467.0924489266147,1414.7461848176008,1389.1172122288153,1379.0649136479035,LS,1000.0,2017-10-16,501.6214
1418.7148705584098,1470.4005050190513,1461.8260715811025,1410.1874090148058,1384.868422592371,1374.9288481136216,LS,1000.0,2017-10-17,501.6214
1418.0157378625302,1469.670480939643,1461.1084714067547,1409.3732066378832,1383.978736464421,1373.937028504002,LS,1000.0,2017-10-18,501.6453
1418.4223692777634,1470.2258319983341,1460.9301494819981,1408.6729864326112,1383.1014367921628,1372.8651647030954,LS,1000.0,2017-10-19,501.6574
1411.624419923631,1463.8833247397313,1455.5815070097633,1404.5411514609582,1379.4727811180098,1369.556368085085,LS,1000.0,2017-10-20,501.6714
1405.304877536541,1457.652063472174,1449.9439544459976,1399.776990259644,1375.1833023647048,1365.7099988309446,LS,1000.0,2017-10-23,501.7125
1397.8244979905435,1450.3706018315283,1443.8113286180362,1395.2188663265051,1371.3580207334755,1362.5097912350325,LS,1000.0,2017-10-24,501.723
1399.7738621661645,1452.0349471052784,1445.0538248865016,1395.9030266132875,1371.8276418861997,1362.8444596022905,LS,1000.0,2017-10-25,501.7415
1394.380282083006,1446.6784755074043,1440.6025055239065,1392.6792009852436,1369.1595286127947,1360.6301975858637,LS,1000.0,2017-10-26,501.7547
1394.4038387794824,1446.5459019913783,1441.950717598887,1395.398427554702,1372.2768005744933,1364.015474043867,LS,1000.0,2017-10-27,501.7729
1398.2275621406425,1450.0915414487768,1445.3591246568665,1398.560479718055,1375.3693240151467,1367.1670353613947,LS,1000.0,2017-10-30,501.7954
1399.1341980020106,1450.9715455256298,1446.2680928598052,1399.392979771115,1376.1638153307808,1367.9006485409136,LS,1000.0,2017-10-31,501.7993
1403.1681125325374,1455.0051965434607,1450.0656869009583,1402.8500714675804,1379.4608036154748,1371.0652276492142,LS,1000.0,2017-11-01,501.7703
1402.1625483722744,1453.8081814098111,1449.1908929964425,1402.4904010039907,1379.3164703441469,1371.1267389297918,LS,1000.0,2017-11-02,501.7888
1398.5584595081177,1450.2227903757414,1446.9381727805876,1401.4496078414682,1378.6838194889929,1370.8372815672612,LS,1000.0,2017-11-03,501.7924
1393.3696029182415,1445.221354478407,1443.8824733992012,1400.6402397587467,1378.9106763197374,1372.0509681826002,LS,1000.0,2017-11-06,501.8263
1396.8682843112438,1448.537147604998,1446.9304924303594,1403.3054676810514,1381.372339909138,1374.3875403259347,LS,1000.0,2017-11-07,501.8438
1404.6535878283678,1455.8568967144822,1453.349870766558,1408.5063789980466,1385.9062922944456,1378.3845867659309,LS,1000.0,2017-11-08,501.8413
1405.348659623899,1456.1500949024983,1453.9138563784893,1409.3496156459603,1386.8571934153324,1379.5252480970069,LS,1000.0,2017-11-09,501.852
1403.176385103102,1453.959604346028,1451.4768911857886,1406.7686842521623,1384.2646842467368,1376.876225499715,LS,1000.0,2017-11-10,501.8697
1398.9103601671584,1449.6612221325113,1447.5607818547714,1403.5299844888414,1381.3226744551446,1374.1017052199131,LS,1000.0,2017-11-13,501.9193
