Time / Name,Hedge Funds Global,MSCI World,MSCI Emerging Markets,European Public Real Estate,S&P Crude Oil Index,Gold,Barclays US Treasury Bond Index,S&P Listed Private Equity Index
2011-10-24 00.00.00,59.9237,64.814301,50.775276,95.1671535,26.955869,88.3523,19.8112,4.4384712
2011-10-25 00.00.00,59.9131,63.9638769,51.0979272,93.7612663,27.521135,88.5794,19.9263,4.3257363
2011-10-26 00.00.00,60.3753,64.6059422,51.6866912,93.1184938,26.807718,92.2996,19.8526,4.4276891
2011-10-27 00.00.00,58.9667,65.6505385,52.1611117,95.6372368,27.233542,90.1709,19.6735,4.5762543
2011-10-28 00.00.00,59.0625,65.9094642,53.0828161,96.3446844,27.081538,91.4913,19.7635,4.6050441
2011-10-31 00.00.00,59.96,64.9490415,53.088225,95.6541073,27.457566,91.8773,19.8999,4.4914239
2011-11-01 00.00.00,60.6914,63.6337666,52.4710312,92.6037474,27.576311,92.0297,20.0673,4.3225266
2011-11-02 00.00.00,60.6945,64.3708625,52.8860787,92.6982635,27.650574,94.3399,20.0572,4.4073987
2011-11-03 00.00.00,60.4762,64.9417894,52.4152718,93.5952732,27.955805,94.6068,20.0011,4.4731028
2011-11-04 00.00.00,60.6203,64.9116418,53.3954867,94.1021478,28.085142,94.3673,20.0229,4.4631576
2011-11-07 00.00.00,60.9031,65.2515354,53.6261841,93.0229215,28.564481,96.4989,20.0717,4.4816195
2011-11-08 00.00.00,60.8359,65.6703581,53.5090606,94.4616177,28.874425,96.9641,20,4.4976219
2011-11-09 00.00.00,61.3637,64.5936207,53.6192871,92.8505262,28.925001,97.608,20.0999,4.3526971
2011-11-10 00.00.00,61.3451,64.4491986,52.1505386,91.7786523,29.517418,95.997,20.0216,4.3635998
2011-11-11 00.00.00,60.8029,65.2720426,52.584859,93.7312685,29.598196,96.0026,,4.430849
2011-11-14 00.00.00,61.3206,65.2743421,53.378561,92.0123917,29.666952,97.046,20.0521,4.4135151
2011-11-15 00.00.00,61.7319,65.4671608,53.2662628,90.8318388,30.206104,98.1018,20.0378,4.4225507
2011-11-16 00.00.00,61.7273,64.8858712,52.8382719,90.0985659,31.213365,96.645,20.069,4.3781934
2011-11-17 00.00.00,61.8119,64.2340295,52.5934866,87.9956325,30.2117,96.2679,20.1288,4.3026364
2011-11-18 00.00.00,61.5611,63.75047,51.4453901,87.913392,29.734596,94.6756,20.0806,4.3030879
2011-11-21 00.00.00,61.3338,62.31926,50.1340037,84.983638,29.520197,93.7836,20.1289,4.188303
2011-11-22 00.00.00,61.1938,62.0370765,50.0446176,84.7646551,29.815352,93.5028,20.1594,4.1710269
2011-11-23 00.00.00,61.7605,61.3647996,49.2558664,83.5471142,29.577757,93.5308,20.2254,4.0995552
2011-11-24 00.00.00,,61.3072813,49.5122741,83.3990087,,94.3433,,4.1065131
2011-11-25 00.00.00,62.2717,61.6595965,49.2800484,83.4424675,30.043654,94.8363,20.1407,4.0939397
2011-11-28 00.00.00,62.0029,63.2621298,50.408579,86.9943943,30.328949,95.7578,20.1575,4.2437333
2011-11-29 00.00.00,61.903,63.5850027,50.7407987,88.0273439,30.774405,95.7931,20.1231,4.2451372
2011-11-30 00.00.00,61.6035,65.5036416,51.3323827,91.2013495,30.675583,96.5468,20.0484,4.4496691
2011-12-01 00.00.00,61.4858,65.5018225,53.0402951,90.5832324,30.629449,96.8874,20.0026,4.4517305
2011-12-02 00.00.00,61.736,65.9365852,53.3443208,90.8050195,30.983427,96.9917,20.0794,4.5247985
2011-12-05 00.00.00,61.5164,66.2941651,53.4071184,90.71885,30.856981,96.4013,20.0734,4.5680086
2011-12-06 00.00.00,61.7981,66.2408842,52.9125755,90.5234507,31.067073,94.782,20.0313,4.5576401
2011-12-07 00.00.00,61.648,66.3166063,53.13537,90.5766433,30.766422,96.1259,20.1047,4.551232
2011-12-08 00.00.00,61.9394,65.5050928,52.8451991,88.2696143,30.315602,95.6421,20.1531,4.3872686
2011-12-09 00.00.00,61.8628,66.0240096,51.9488156,88.6607169,30.556584,95.0358,20.0703,4.4631783
2011-12-12 00.00.00,62.4888,65.8324055,52.0900063,86.2954051,30.442363,93.4614,20.1211,4.4244206
2011-12-13 00.00.00,62.9909,65.8962494,52.1115718,86.1942168,31.45571,95.0599,20.16,4.380996
2011-12-14 00.00.00,63.2214,65.1553661,51.7077479,84.2444145,30.023076,91.6948,20.2186,4.3330515
2011-12-15 00.00.00,63.1951,65.2933062,51.2291218,85.4849671,29.649091,89.9258,20.2042,4.3568863
2011-12-16 00.00.00,63.2743,65.4995489,51.6515658,85.2339601,29.547719,91.0668,20.2672,4.3596666
2011-12-19 00.00.00,63.1732,64.8437948,50.7629873,85.1875136,29.634488,91.2714,20.3053,4.2625671
2011-12-20 00.00.00,62.9453,66.1083561,51.1639712,87.2236544,30.469579,91.6452,20.2017,4.3922667
2011-12-21 00.00.00,62.9619,66.2069434,52.1052102,87.114457,30.956853,91.4486,20.1474,4.400678
2011-12-22 00.00.00,63.1102,66.8191593,52.3610161,87.8045828,31.265656,91.4773,20.1578,4.4824742
2011-12-23 00.00.00,63.1493,67.3120166,52.8195272,88.7359421,31.309476,,20.0691,4.5081925
2011-12-26 00.00.00,,67.2615824,52.7487523,88.7323361,,,,4.5030602
2011-12-27 00.00.00,62.9905,67.2930094,52.5499394,89.0239917,31.785601,,20.0975,4.4921136
2011-12-28 00.00.00,63.6513,67.1168214,52.4718662,88.1509635,31.498934,90.2775,20.2096,4.4581347
2011-12-29 00.00.00,63.6836,67.6366913,52.510394,89.4079362,31.576024,87.9376,20.2143,4.4876309
2011-12-30 00.00.00,63.6286,67.828632,52.5604648,90.5343353,31.271483,,20.2421,4.4766358
2012-01-02 00.00.00,,68.1776757,52.7155926,90.9133319,,,,4.4985413
2012-01-03 00.00.00,63.366,68.7350691,53.5654709,91.6675593,32.370394,91.07,20.1593,4.5928241
2012-01-04 00.00.00,63.912,69.1046387,53.8279216,90.4463377,32.693576,92.6088,20.1286,4.6114925
2012-01-05 00.00.00,64.8213,69.5689895,54.1915479,89.4455652,32.642382,92.9307,20.1302,4.6389788
2012-01-06 00.00.00,65.2433,69.6400031,54.1764593,88.3474422,32.742074,94.4666,20.1634,4.67512
2012-01-09 00.00.00,65.1884,69.6145974,54.3423289,87.7232419,32.627382,94.2805,20.1694,4.6632346
2012-01-10 00.00.00,65.1322,70.2782024,55.2203752,89.5657447,32.825167,95.2718,20.1638,4.7292507
2012-01-11 00.00.00,65.583,70.5250123,55.5538926,89.7675632,32.589683,95.718,20.2262,4.7768208
2012-01-12 00.00.00,64.8949,69.9634694,55.2513056,90.4567208,31.680946,96.25,20.2031,4.7684586
2012-01-13 00.00.00,65.7177,70.442169,55.888758,90.1356565,31.928333,95.9221,20.2752,4.8122325
2012-01-16 00.00.00,,70.553109,55.8467216,90.4395591,,96.2824,,4.8229206
2012-01-17 00.00.00,65.472,70.7500829,56.7774612,90.6719627,32.427623,96.6972,20.2895,4.8091651
2012-01-18 00.00.00,64.951,70.7233114,56.7634763,90.8987885,32.101024,95.3069,20.2396,4.8498333
2012-01-19 00.00.00,64.5437,70.903665,57.0093069,93.5599364,31.830559,95.1708,20.1688,4.9063266
2012-01-20 00.00.00,64.5165,71.0517713,57.2190902,94.8958924,31.12926,95.0508,20.1136,4.9273464
2012-01-23 00.00.00,64.126,71.0184908,57.1284264,95.1987088,31.331453,95.7531,20.0812,4.887954
2012-01-24 00.00.00,64.075,70.6321293,56.9569744,94.339932,31.10327,95.0901,20.0815,4.8781114
2012-01-25 00.00.00,64.0828,70.8423529,56.9542092,94.1873805,31.180692,94.012,20.1354,4.8931848
2012-01-26 00.00.00,63.6668,70.7106202,57.3869692,95.234683,31.03493,97.6446,20.2018,4.8545244
2012-01-27 00.00.00,63.5948,70.3115451,57.3652691,95.3068366,30.929959,97.3947,20.2278,4.8178226
2012-01-30 00.00.00,63.7924,70.1484296,56.9713577,94.1726753,30.793144,97.8994,20.2887,4.7953172
2012-01-31 00.00.00,64.1778,70.5718961,57.9747481,94.575746,30.835168,99.1848,20.3277,4.838101
2012-02-01 00.00.00,63.8089,70.9073907,58.0670624,96.5506914,30.300514,98.1082,20.2756,4.9375469
2012-02-02 00.00.00,63.9489,71.2088533,59.0035752,96.3292654,29.984104,98.9648,20.2871,4.9866714
2012-02-03 00.00.00,64.1777,72.064388,59.3130637,96.8798134,30.475874,98.1045,20.1705,5.0749569
2012-02-06 00.00.00,64.2673,72.1045787,59.2946436,97.3467377,30.209665,97.3315,20.2241,5.0579539
2012-02-07 00.00.00,63.7212,71.6700424,58.7906621,96.678555,30.377642,96.6612,20.1661,5.0349064
2012-02-08 00.00.00,63.6801,71.7450363,59.3960179,96.955982,30.430355,97.7708,20.1599,4.9758934
2012-02-09 00.00.00,63.6134,71.7825948,59.3426036,97.1981502,30.72333,97.7045,20.1153,5.0037204
2012-02-10 00.00.00,64.0382,71.5250264,58.7084781,96.3107999,30.595209,96.4156,20.1825,4.9742922
2012-02-13 00.00.00,64.0467,71.9857008,59.256522,96.9523969,31.259374,96.7913,20.1601,5.0162644
2012-02-14 00.00.00,64.4902,72.1848362,59.3249414,96.0969399,31.410753,97.5754,20.2173,4.9977648
2012-02-15 00.00.00,64.822,72.531955,60.2343523,96.2442955,31.876268,98.6198,20.2085,5.0072469
2012-02-16 00.00.00,64.6879,72.617076,59.518139,95.9668967,31.929867,97.1699,20.1446,5.0360455
2012-02-17 00.00.00,64.4488,72.7967218,60.0470518,96.5300648,32.110331,97.3788,20.1319,5.0684446
2012-02-20 00.00.00,,72.8004651,59.889869,97.0184039,,97.3166,,5.0663041
2012-02-21 00.00.00,64.0294,72.6773776,59.7538486,95.711495,32.710849,98.1292,20.1013,5.0344558
2012-02-22 00.00.00,64.0717,72.377516,59.7761086,94.5974648,32.727661,98.3766,20.1454,5.0053001
2012-02-23 00.00.00,63.7904,72.2785343,59.1511969,94.1725812,33.022239,99.2312,20.1621,5.0034432
2012-02-24 00.00.00,63.1362,71.8343828,58.9645415,95.0219097,33.249741,98.1767,20.1676,4.9582664
2012-02-27 00.00.00,63.4054,71.9759398,58.5813665,94.3793782,33.011227,98.2539,20.2265,4.9559422
2012-02-28 00.00.00,63.2691,72.020719,59.0768879,94.4717392,32.297761,98.4412,20.2189,4.9375371
2012-02-29 00.00.00,63.7055,72.2893526,60.0837893,95.1152858,32.683797,98.5217,20.1829,4.9483518
2012-03-01 00.00.00,64.0057,72.8265094,60.0943758,96.3250992,33.323186,95.6892,20.1304,4.9837656
2012-03-02 00.00.00,64.5077,73.071789,60.7725436,96.8815815,32.928967,96.0597,20.1802,4.9723706
2012-03-05 00.00.00,64.2504,72.61321,59.86986,96.4750131,32.891831,95.821,20.1559,4.95122
2012-03-06 00.00.00,64.5144,71.7400612,59.025628,94.0945252,32.550604,94.6156,20.2159,4.8498295
2012-03-07 00.00.00,64.4811,71.8798343,58.6970284,94.7251726,32.931154,94.8861,20.1832,4.9250275
2012-03-08 00.00.00,64.1065,72.3309605,59.0074853,97.0387979,32.76261,94.7313,20.1399,4.9456444
2012-03-09 00.00.00,64.9364,73.2200411,60.0792468,97.9333405,33.380502,95.6441,20.1169,5.0154362
2012-03-12 00.00.00,64.7249,72.9197078,59.399472,98.615897,32.979333,95.9834,20.126,4.9911389
2012-03-13 00.00.00,65.1182,74.2115609,60.4845499,100.5322752,33.198829,95.8416,20.0525,5.0915136
2012-03-14 00.00.00,65.4968,74.5688697,60.9266613,100.6857708,33.030242,93.9031,19.896,5.1187693
2012-03-15 00.00.00,65.0909,74.5949808,60.4642875,100.809434,32.729098,93.524,19.903,5.12566
2012-03-16 00.00.00,64.8333,74.589158,60.0425564,102.0800243,33.160206,93.6206,19.8912,5.1045264
2012-03-19 00.00.00,64.4743,74.4326523,59.5904339,101.809073,33.273827,93.2899,19.8234,5.1049762
2012-03-20 00.00.00,64.4074,73.9949833,58.9950486,101.0563492,32.539007,93.1044,19.8259,5.0509864
2012-03-21 00.00.00,64.5761,73.9442151,59.0260537,100.9561352,32.992624,92.9237,19.8983,5.0522768
2012-03-22 00.00.00,64.4984,73.5639864,58.688712,99.8236693,32.434879,92.2422,19.9187,4.998168
2012-03-23 00.00.00,64.1348,73.3272444,58.401858,98.7052467,32.698668,93.2672,19.9588,5.0002205
2012-03-26 00.00.00,63.997,73.8287234,58.2599663,99.737299,32.594546,93.7378,19.9571,5.0320776
2012-03-27 00.00.00,63.8936,73.7180177,58.8386096,100.2353494,32.663055,94.3273,20.006,5.01518
2012-03-28 00.00.00,63.9548,73.3554554,58.3456588,98.9268346,32.161039,93.675,20.0018,5.0151892
2012-03-29 00.00.00,64.0387,73.1479043,57.8607084,97.7532994,31.438285,92.8764,20.0354,5.0088793
2012-03-30 00.00.00,63.8564,73.2193421,58.1202002,98.9143399,31.384037,92.7791,19.9804,5.0349075
2012-04-02 00.00.00,64.0329,73.9254902,58.4879213,99.3121035,32.067058,93.6448,19.9991,5.0972894
2012-04-03 00.00.00,63.9867,73.5056078,58.9231553,98.7285173,31.691875,93.5649,19.9199,5.0850198
2012-04-04 00.00.00,64.7224,73.1694102,58.7554085,97.1041613,31.373801,91.8151,19.9622,5.0370841
2012-04-05 00.00.00,65.1237,73.4822363,59.0812923,97.4504261,32.122051,92.9001,20.0173,5.0585288
2012-04-06 00.00.00,,73.2130369,58.8820179,97.4484986,,,20.1298,5.0401658
2012-04-09 00.00.00,64.6338,72.5455338,58.1598543,97.4339394,31.69612,,20.151,4.9761927
2012-04-10 00.00.00,64.6175,71.5695515,57.7499573,96.136496,31.341131,93.4302,20.201,4.8584822
2012-04-11 00.00.00,64.4631,71.8149534,57.6180908,96.8717569,31.779818,94.0069,20.1643,4.8982266
2012-04-12 00.00.00,64.3184,72.4959125,57.855605,97.4930935,31.925354,94.1868,20.146,4.9681645
2012-04-13 00.00.00,64.7773,72.1095025,58.405428,96.4926349,31.910287,94.7455,20.1957,4.907551
2012-04-16 00.00.00,64.6164,71.9862639,57.95538,95.6838135,31.906636,93.9218,20.2246,4.8949569
2012-04-17 00.00.00,64.6215,72.9586966,57.8232348,97.7923482,32.222469,92.7083,20.1916,4.9599375
2012-04-18 00.00.00,64.6835,72.8185387,58.0650525,97.347005,31.77289,93.2444,20.2167,4.9367347
2012-04-19 00.00.00,64.6451,72.4250028,58.0144837,96.9601847,31.630112,93.5269,20.2369,4.9098815
2012-04-20 00.00.00,64.2423,72.1730901,57.5212281,97.3347847,31.776814,92.4329,20.2208,4.8922128
2012-04-23 00.00.00,64.4983,71.5947407,57.0827907,95.3881355,31.721633,92.2535,20.2634,4.8380718
2012-04-24 00.00.00,64.218,71.6964532,57.0014426,96.7194066,31.711869,92.9889,20.2371,4.8577476
2012-04-25 00.00.00,64.3305,72.4441941,57.0043252,97.2315404,31.875119,92.2938,20.2176,4.9095605
2012-04-26 00.00.00,64.2464,72.6972332,57.1009077,96.9326257,31.92213,92.935,20.2382,4.9207477
2012-04-27 00.00.00,64.241,72.8771117,57.2092425,98.2029676,31.986852,93.3473,20.2563,4.9757171
2012-04-30 00.00.00,64.4212,72.7662337,57.6972087,97.3470853,32.036358,92.8564,20.271,4.9643375
2012-05-01 00.00.00,64.471,72.9655008,57.6959545,97.7826617,32.444276,93.6133,20.2296,4.957455
2012-05-02 00.00.00,64.7791,72.959418,58.1771564,97.9929296,32.290748,93.0988,20.2644,4.9560432
2012-05-03 00.00.00,64.7461,72.6736152,57.9531966,98.0998468,31.517306,92.6639,20.2663,4.9360392
2012-05-04 00.00.00,64.7852,71.8817918,57.560439,96.5346278,30.403022,93.4044,20.3063,4.8840228
2012-05-07 00.00.00,64.8444,71.7923105,57.0413316,97.065985,30.292833,,20.3128,4.902759
2012-05-08 00.00.00,65.0238,71.4693964,56.7232399,96.8300847,30.117032,91.5813,20.3471,4.8525216
2012-05-09 00.00.00,65.1966,71.2210674,56.1285263,95.5232617,30.182964,90.8308,20.3423,4.8379931
2012-05-10 00.00.00,65.1719,71.3993089,56.2396294,96.0718982,30.238735,91.6692,20.3299,4.8699072
2012-05-11 00.00.00,65.2581,71.363456,55.7748144,97.4820182,29.999654,90.9275,20.3662,4.8548288
2012-05-14 00.00.00,65.5663,70.8464341,55.08748,96.2342225,29.795655,90.1826,20.4164,4.8097388
2012-05-15 00.00.00,65.871,70.6651439,55.0715349,95.5459646,29.727028,90.6023,20.4211,4.7940932
2012-05-16 00.00.00,65.8993,70.2636586,53.9102373,95.5635094,29.421571,90.3209,20.4333,4.7484825
2012-05-17 00.00.00,65.8149,69.6515378,53.8269572,94.8308675,29.408039,90.8437,20.4932,4.6509185
2012-05-18 00.00.00,65.473,68.7991003,52.929705,94.0121415,29.009555,92.7982,20.4955,4.5526284
2012-05-21 00.00.00,65.3605,69.2792432,53.1108883,94.7371866,29.226403,92.5991,20.4858,4.6244309
2012-05-22 00.00.00,65.6247,70.0165976,53.6427458,95.9093568,29.010935,92.3436,20.4215,4.7090871
2012-05-23 00.00.00,66.6122,70.2537165,53.0713293,94.9901864,28.79161,91.6512,20.4958,4.7677574
2012-05-24 00.00.00,66.6721,70.5820904,53.4398116,96.1849768,29.070342,92.9179,20.4541,4.79844
2012-05-25 00.00.00,66.8805,70.5695614,53.5630666,96.436541,29.200377,93.1875,20.4611,4.8027629
2012-05-28 00.00.00,,70.5681654,53.9240589,96.2634305,,93.3659,,4.8030865
2012-05-29 00.00.00,67.1812,71.5270918,54.870318,96.7338105,29.245366,94.0292,20.4708,4.8809467
2012-05-30 00.00.00,67.5302,70.764063,54.382012,95.5562374,28.473423,92.246,20.5794,4.828539
2012-05-31 00.00.00,67.6911,70.7785193,54.4704426,95.2009148,28.149781,93.6389,20.6185,4.8352059
2012-06-01 00.00.00,67.3137,69.1828119,53.6351754,94.0974279,27.032084,96.3664,20.7235,4.7475165
2012-06-04 00.00.00,66.6137,68.5741261,52.5654948,93.5739828,27.077032,,20.6744,4.6938796
2012-06-05 00.00.00,66.9011,69.2037918,52.9594519,93.7008382,27.258652,,20.6441,4.7671333
2012-06-06 00.00.00,66.3127,70.0501824,53.4177029,96.2042649,27.236098,96.7658,20.5578,4.8371083
2012-06-07 00.00.00,66.3348,70.4417969,54.0219024,96.3352835,27.160089,95.0077,20.545,4.8385328
2012-06-08 00.00.00,66.8324,70.7383589,53.8585202,96.0348446,27.084558,93.8033,20.5462,4.8856271
2012-06-11 00.00.00,66.6635,70.4290839,54.4155527,94.5985773,26.625745,94.2147,20.5855,4.8528916
2012-06-12 00.00.00,66.7906,70.9502299,54.347238,94.2050211,26.846119,95.4499,20.5268,4.8668458
2012-06-13 00.00.00,66.1227,70.2973911,54.3084956,94.011401,26.415055,95.6558,20.582,4.8149788
2012-06-14 00.00.00,66.0201,70.555628,53.8924652,94.4130496,26.796479,95.1852,20.5744,4.8197281
2012-06-15 00.00.00,65.8902,71.0881517,54.4232908,95.7639732,26.753704,95.7181,20.6021,4.8598736
2012-06-18 00.00.00,66.3192,71.6847636,55.2589896,95.5336656,26.67451,95.573,20.6088,4.859994
2012-06-19 00.00.00,65.779,71.856968,55.253507,96.9630779,26.643583,95.199,20.572,4.892018
2012-06-20 00.00.00,65.7907,72.014274,55.5420704,97.5290717,25.730199,93.7738,20.5547,4.9059907
2012-06-21 00.00.00,66.3597,71.3905964,55.1528234,97.0334457,24.948986,93.5816,20.5845,4.894402
2012-06-22 00.00.00,66.3672,71.3455223,54.2741265,96.5790871,25.455724,92.6385,20.5302,4.9168508
2012-06-25 00.00.00,66.6151,70.6771113,53.7779378,95.6165221,25.410059,93.382,20.5976,4.8867946
2012-06-26 00.00.00,66.6918,70.8234424,53.9521339,95.5381368,25.464598,93.7625,20.5795,4.9153943
2012-06-27 00.00.00,66.9048,71.6098989,54.4158003,96.9515609,25.778872,93.7649,20.587,4.987683
2012-06-28 00.00.00,67.1356,71.7690132,54.2312318,96.1720014,25.061569,93.2154,20.6244,5.0169467
2012-06-29 00.00.00,65.991,72.6183215,55.0843101,98.5671676,26.927915,93.9375,20.5468,5.055639
2012-07-02 00.00.00,66.3908,73.244082,55.5840216,100.5633818,26.66998,93.998,20.6285,5.1592647
2012-07-03 00.00.00,66.3464,73.7713404,56.4025483,100.7733797,27.871143,95.3532,20.579,5.1741293
2012-07-04 00.00.00,,74.1199604,56.6947429,101.0203069,,95.6612,,5.2078579
2012-07-05 00.00.00,67.6686,74.597885,57.3528279,101.4034418,28.245406,96.3106,20.6084,5.2526491
2012-07-06 00.00.00,68.1995,74.4547168,57.2941496,101.5366097,27.585212,96.1151,20.6585,5.2593778
2012-07-09 00.00.00,68.0557,73.9772285,56.5438051,101.187678,28.027026,95.7847,20.6951,5.2394544
2012-07-10 00.00.00,68.3883,73.956172,56.6893557,101.5400852,27.46212,96.7982,20.7111,5.2463063
2012-07-11 00.00.00,68.3791,73.9781106,56.5926689,102.0965917,28.089825,95.7192,20.7118,5.2156932
2012-07-12 00.00.00,68.7049,73.6218608,55.732676,101.4270592,28.305641,94.8877,20.7304,5.2112768
2012-07-13 00.00.00,68.6607,74.5367254,56.3263005,102.7839631,28.573228,97.0367,20.7158,5.2693582
2012-07-16 00.00.00,68.5214,74.3530126,56.2330497,103.7427869,28.934253,96.4644,20.7596,5.2681508
2012-07-17 00.00.00,68.6724,74.689935,56.7041184,103.8447236,29.214392,96.3309,20.7213,5.279437
2012-07-18 00.00.00,68.5499,75.1458783,56.4562923,104.3663914,29.361845,95.5342,20.7448,5.2853861
2012-07-19 00.00.00,68.4344,75.5929356,57.0136554,105.2609107,30.240155,95.9587,20.7155,5.3074138
2012-07-20 00.00.00,69.0495,75.2539552,57.2568101,104.2739257,30.133136,96.3325,20.7705,5.2992817
2012-07-23 00.00.00,69.0822,74.3192699,55.949923,102.1646627,29.01789,96.4057,20.7999,5.2567064
2012-07-24 00.00.00,69.472,74.2453622,56.1327479,102.7562355,29.329331,97.7229,20.8316,5.2791682
2012-07-25 00.00.00,69.0598,73.7183368,55.5552879,103.6674765,29.303563,98.2101,20.8302,5.2607757
2012-07-26 00.00.00,68.1902,74.3850191,55.5206845,105.0905633,29.077132,98.0233,20.8087,5.2840493
2012-07-27 00.00.00,67.8889,75.253704,56.6958355,105.2080048,29.133464,97.4219,20.6788,5.2905518
2012-07-30 00.00.00,68.4452,76.0678435,57.569265,106.3323579,29.243521,98.1408,20.7412,5.3548995
2012-07-31 00.00.00,68.2747,75.624469,57.5989753,105.4851311,28.59202,98.0856,20.7536,5.271949
2012-08-01 00.00.00,68.2577,75.5275234,57.7436691,105.9125831,28.888052,96.7619,20.7073,5.2435381
2012-08-02 00.00.00,69.0149,75.5529947,57.8095393,105.9771346,28.620341,97.7013,20.7653,5.2857792
2012-08-03 00.00.00,67.9912,75.7792844,57.3188094,107.3532547,29.522873,96.3747,20.6675,5.2843666
2012-08-06 00.00.00,67.8353,76.0355002,58.0193117,107.2222278,29.688707,96.5549,20.6922,5.303324
2012-08-07 00.00.00,67.9142,76.5112452,58.0158326,107.3280463,30.147469,96.5682,20.6214,5.318143
2012-08-08 00.00.00,68.2218,76.8040288,58.4175022,107.744905,30.167482,97.0967,20.6011,5.3482168
2012-08-09 00.00.00,68.7206,77.4379074,59.3473058,107.2678038,30.377945,97.8738,20.5952,5.394273
2012-08-10 00.00.00,68.6309,77.3919144,59.283795,107.0756638,30.189312,97.984,20.6283,5.3898762
2012-08-13 00.00.00,68.3642,76.9776219,58.6617659,106.9198191,30.037051,97.8611,20.6266,5.3831138
2012-08-14 00.00.00,68.4383,77.0887859,58.9701967,107.2173844,30.280341,96.413,20.5568,5.3970779
2012-08-15 00.00.00,68.7566,77.3701847,59.0344411,107.4747836,30.692753,97.0596,20.4852,5.4330374
2012-08-16 00.00.00,68.3333,77.5559278,58.7755902,107.4122743,30.917869,96.6422,20.453,5.4317218
2012-08-17 00.00.00,68.5756,77.991823,58.6980304,107.6436215,31.167889,97.6084,20.4715,5.4475738
2012-08-20 00.00.00,68.4603,77.818356,58.4782546,107.3015306,31.090761,97.4426,20.4808,5.4308434
2012-08-21 00.00.00,67.72,77.1893155,58.2136809,107.1844264,30.936986,97.8421,20.4909,5.3835524
2012-08-22 00.00.00,67.7305,76.9368494,57.9147176,106.4991614,31.10396,98.0947,20.5756,5.3623522
2012-08-23 00.00.00,67.112,76.1155669,57.6865839,105.3752552,30.519377,98.6178,20.6173,5.2919886
2012-08-24 00.00.00,67.3529,76.3943261,57.3605036,105.3079273,30.579642,99.0398,20.6028,5.3197505
2012-08-27 00.00.00,67.4484,76.5883215,57.1999958,105.5395094,30.423682,,20.6347,5.3350786
2012-08-28 00.00.00,67.1461,76.1020865,56.6956841,105.1017558,30.557478,98.8423,20.6475,5.3065539
2012-08-29 00.00.00,67.4208,76.3290869,56.6809926,105.2355982,30.405521,98.7401,20.6311,5.346837
2012-08-30 00.00.00,67.4942,75.8047599,56.2799777,104.8953208,30.185231,98.9558,20.6678,5.3294914
2012-08-31 00.00.00,67.2772,75.8379648,56.162459,104.9603448,30.615835,97.7313,20.7269,5.3143074
2012-09-03 00.00.00,,75.751831,56.3560832,105.4801175,,100.0455,,5.301256
2012-09-04 00.00.00,67.3471,75.6071394,56.1941989,104.3050882,30.260336,100.6593,20.7153,5.3319152
2012-09-05 00.00.00,67.1128,75.2721752,55.5438312,104.3447134,30.179335,99.9128,20.7049,5.3213912
2012-09-06 00.00.00,67.127,76.5467216,56.067996,106.0060665,30.167166,100.3437,20.6237,5.3787994
2012-09-07 00.00.00,66.3602,76.4470291,56.4473285,106.2179738,30.072975,100.6802,20.6295,5.3766019
2012-09-10 00.00.00,66.318,76.1539541,56.5463411,105.521814,30.127458,100.9704,20.6148,5.3790642
2012-09-11 00.00.00,66.0066,76.0044125,56.3837539,105.076073,30.139167,100.6325,20.61,5.3579892
2012-09-12 00.00.00,65.8901,76.1592447,56.5962617,105.7196554,30.03664,100.4698,20.5526,5.4011926
2012-09-13 00.00.00,65.945,76.7920943,56.721302,105.4800417,30.394381,100.1143,20.558,5.4220251
2012-09-14 00.00.00,64.9824,76.5698526,57.6184433,106.1988775,30.110422,100.8821,20.4576,5.4483739
2012-09-17 00.00.00,64.9041,76.2901889,57.5528261,106.1344116,29.397239,100.598,20.4885,5.4283109
2012-09-18 00.00.00,65.2756,76.4347399,57.5529881,105.7607574,29.160771,101.1482,20.5096,5.3920915
2012-09-19 00.00.00,65.1395,76.5285505,57.5855237,105.9631386,28.09166,100.7878,20.5334,5.3943643
2012-09-20 00.00.00,65.7184,76.868717,57.5023485,105.5748521,28.401835,101.2931,20.5415,5.4335967
2012-09-21 00.00.00,65.4693,76.7184348,57.7144176,105.4567243,28.414449,102.3161,20.5531,5.432586
2012-09-24 00.00.00,65.8849,76.894714,57.9893107,105.1153986,28.317464,101.7615,20.5906,5.431897
2012-09-25 00.00.00,65.6557,76.4164188,57.6815138,105.9290501,28.065993,101.9941,20.6212,5.3579295
2012-09-26 00.00.00,65.9398,75.9019898,57.4087778,105.306763,27.827209,101.1379,20.6787,5.3271673
2012-09-27 00.00.00,65.8655,76.3190277,57.7151916,105.1291869,28.328588,101.919,20.6576,5.370549
2012-09-28 00.00.00,65.959,75.93585,58.054014,104.2006408,28.477715,102.8304,20.6635,5.354592
2012-10-01 00.00.00,65.9066,76.2456813,58.1076951,104.5406557,28.524867,103.3136,20.6743,5.3761239
2012-10-02 00.00.00,65.6777,76.0188667,57.9699165,104.709301,28.243366,102.2883,20.6842,5.3336235
2012-10-03 00.00.00,65.8456,76.1828794,57.906405,104.7071979,27.161772,102.542,20.6799,5.3320102
2012-10-04 00.00.00,65.3646,76.122462,57.5941746,104.901813,28.025112,102.6279,20.639,5.3365913
2012-10-05 00.00.00,65.1964,76.2394041,57.6472558,105.9032765,27.392049,101.9092,20.5707,5.3588024
