sample_length,$\lambda$,BAC
1000,8.0,0.35864978902953587
1000,8.0,0.540084388185654
1000,8.0,0.6448497854077253
1000,8.0,0.5907172995780591
1000,8.0,0.4092827004219409
1000,8.0,0.9736263736263736
1000,8.0,0.9218703976435936
1000,8.0,0.8843491293177277
1000,8.0,0.4345991561181435
1000,8.0,0.9096334514092099
1000,8.0,0.43037974683544306
1000,8.0,0.5274261603375527
1000,8.0,0.5147679324894515
1000,8.0,0.730708412397217
1000,8.0,0.42616033755274263
1000,8.0,0.836790726052471
1000,8.0,0.5358649789029536
1000,8.0,0.5063291139240507
1000,8.0,0.989247311827957
1000,8.0,0.9452054794520548
1000,8.0,0.47257383966244726
1000,8.0,0.3670886075949367
1000,8.0,0.4050632911392405
1000,8.0,0.47257383966244726
1000,8.0,0.42616033755274263
1000,8.0,0.6075949367088608
1000,8.0,0.9662393162393162
1000,8.0,0.903683750728014
1000,8.0,0.45147679324894513
1000,8.0,0.890500736377025
1000,8.0,0.42616033755274263
1000,8.0,0.4936708860759494
1000,8.0,0.8260810071154898
1000,8.0,0.4219409282700422
1000,8.0,0.48945147679324896
1000,8.0,0.95
1000,8.0,0.9054054054054055
1000,8.0,0.6371308016877637
1000,8.0,0.90962441314554
1000,8.0,0.28270042194092826
1000,8.0,0.5527426160337553
1000,8.0,0.5147679324894515
1000,8.0,0.22340425531914893
1000,8.0,0.4978902953586498
1000,8.0,0.939609872611465
1000,8.0,0.7468354430379747
1000,8.0,0.8510436432637571
1000,8.0,0.45569620253164556
1000,8.0,0.5189873417721519
1000,8.0,0.35864978902953587
1000,8.0,0.7763713080168776
1000,8.0,0.41350210970464135
1000,8.0,0.8280386740331491
1000,8.0,0.6497890295358649
1000,8.0,0.5358649789029536
1000,8.0,0.5063291139240507
1000,8.0,0.8534965034965035
1000,8.0,0.7341772151898734
1000,8.0,0.620253164556962
1000,8.0,0.882771164021164
1000,8.0,0.9507275132275133
1000,8.0,0.5147679324894515
1000,8.0,0.31223628691983124
1000,8.0,0.9166666666666667
1000,8.0,0.620253164556962
1000,8.0,0.6991074224866897
1000,8.0,0.3037974683544304
1000,8.0,0.5316455696202531
1000,8.0,0.9797979797979798
1000,8.0,0.45569620253164556
1000,8.0,0.6160337552742616
1000,8.0,0.5147679324894515
1000,8.0,0.7272222222222222
1000,8.0,0.9506172839506173
1000,8.0,0.4767932489451477
1000,8.0,0.41350210970464135
1000,8.0,0.9439252336448598
1000,8.0,0.7071725571725571
1000,8.0,0.7647058823529411
1000,8.0,0.7361702127659575
1000,8.0,0.801271186440678
1000,8.0,0.6683229813664596
1000,8.0,0.3755274261603376
1000,8.0,0.45147679324894513
1000,8.0,0.5738396624472574
1000,8.0,0.8135593220338984
1000,8.0,0.8941532258064516
1000,8.0,0.8
1000,8.0,0.4430379746835443
1000,8.0,0.37130801687763715
1000,8.0,0.9876623376623377
1000,8.0,0.4008438818565401
1000,8.0,0.5147679324894515
1000,8.0,0.9238516157078684
1000,8.0,0.5864978902953587
1000,8.0,0.9817351598173516
1000,8.0,0.3080168776371308
1000,8.0,0.679324894514768
1000,8.0,0.9444444444444444
1000,8.0,0.5063291139240507
1000,8.0,0.31645569620253167
1000,8.0,0.8656832298136645
1000,8.0,0.9072398190045249
1000,8.0,0.9351525821596245
1000,8.0,0.3080168776371308
1000,8.0,0.5316455696202531
1000,8.0,0.679324894514768
1000,8.0,0.8375
1000,8.0,0.8722753854332801
1000,8.0,0.9512195121951219
1000,8.0,0.9331024425811156
1000,8.0,0.510548523206751
1000,8.0,0.9484536082474226
1000,8.0,0.5780590717299579
1000,8.0,0.8237566393046838
1000,8.0,0.6160337552742616
1000,8.0,0.7763713080168776
1000,8.0,0.9775784753363228
1000,8.0,0.9434487492373398
1000,8.0,0.8839605734767024
1000,8.0,0.37130801687763715
1000,8.0,0.569620253164557
1000,8.0,0.6413502109704642
1000,8.0,0.26582278481012656
1000,8.0,0.8337138508371384
1000,8.0,0.950160158633313
1000,8.0,0.7548387096774194
1000,8.0,0.48945147679324896
1000,8.0,0.5189873417721519
1000,8.0,0.8590643274853801
1000,8.0,0.7340425531914894
1000,8.0,0.6624472573839663
1000,8.0,0.5358649789029536
1000,8.0,0.8867924528301887
1000,8.0,0.9501336898395722
1000,8.0,0.2869198312236287
1000,8.0,0.7897515527950311
1000,8.0,0.6708860759493671
1000,8.0,0.8227848101265823
1000,8.0,0.9052154195011337
1000,8.0,0.9867256637168141
1000,8.0,0.9761904761904762
1000,8.0,0.459915611814346
1000,8.0,0.8970812182741117
1000,8.0,0.9276556776556777
1000,8.0,0.5232067510548524
1000,8.0,0.5147679324894515
1000,8.0,0.840065502183406
1000,8.0,0.8815417256011315
1000,8.0,0.8734177215189873
1000,8.0,0.4641350210970464
1000,8.0,0.45147679324894513
1000,8.0,0.5864978902953587
1000,8.0,0.8865729218516675
1000,8.0,0.5485232067510548
1000,8.0,0.6118143459915611
1000,8.0,0.5527426160337553
1000,8.0,0.8485442329227324
1000,8.0,0.5859447004608295
1000,8.0,0.43037974683544306
1000,8.0,0.8958333333333333
1000,8.0,0.9432629174992864
1000,8.0,0.8435754189944134
1000,8.0,0.5864978902953587
1000,8.0,0.48523206751054854
1000,8.0,0.9758944543828265
1000,8.0,0.7663316582914572
1000,8.0,0.9081632653061225
1000,8.0,0.6322624743677375
1000,8.0,0.679324894514768
1000,8.0,0.48945147679324896
1000,8.0,0.46835443037974683
1000,8.0,0.6118143459915611
1000,8.0,0.6497890295358649
1000,8.0,0.735
1000,8.0,0.4936708860759494
1000,8.0,0.5949367088607594
1000,8.0,0.20851063829787234
1000,8.0,0.29957805907172996
1000,8.0,0.9571893063583815
1000,8.0,0.78276955602537
1000,8.0,0.9536707056307911
1000,8.0,0.9198198198198199
1000,8.0,0.48523206751054854
1000,8.0,0.96524064171123
1000,8.0,0.5949367088607594
1000,8.0,0.47257383966244726
1000,8.0,0.4472573839662447
1000,8.0,0.8985879332477535
1000,8.0,0.6118143459915611
1000,8.0,0.7763713080168776
1000,8.0,0.5864978902953587
1000,8.0,0.8251533742331288
1000,8.0,0.9970760233918128
1000,8.0,0.5316455696202531
1000,8.0,0.9611872146118721
1000,8.0,0.6153846153846154
1000,8.0,0.9414787798408488
1000,8.0,0.9701906028368794
1000,8.0,0.9327336582568808
1000,8.0,0.9504270896888347
1000,8.0,0.4472573839662447
1000,8.0,0.6533422459893048
1000,8.0,0.4388185654008439
1000,8.0,0.8229813664596273
1000,8.0,0.7881944444444444
1000,8.0,0.6540084388185654
1000,8.0,0.510548523206751
1000,8.0,0.6828881248346999
1000,8.0,0.9048326329517462
1000,8.0,0.48945147679324896
1000,8.0,0.379746835443038
1000,8.0,0.6160337552742616
1000,8.0,0.4008438818565401
1000,8.0,0.20253164556962025
1000,8.0,0.6708860759493671
1000,8.0,0.510548523206751
1000,8.0,0.9568913175470553
1000,8.0,0.882061805890874
1000,8.0,0.5485232067510548
1000,8.0,0.5189873417721519
1000,8.0,0.972972972972973
1000,8.0,0.4767932489451477
1000,8.0,0.90625
1000,8.0,0.3755274261603376
1000,8.0,0.8483750548967941
1000,8.0,0.847972972972973
1000,8.0,0.7067099567099567
1000,8.0,0.7046413502109705
1000,8.0,0.8739837398373984
1000,8.0,0.5189873417721519
1000,8.0,0.9504735595895817
1000,8.0,0.4978902953586498
1000,8.0,0.9711538461538461
1000,8.0,0.8184210526315789
1000,8.0,0.8255319148936171
1000,8.0,0.9329896907216495
1000,8.0,0.35864978902953587
1000,8.0,0.43037974683544306
1000,8.0,0.5569620253164557
1000,8.0,0.5569620253164557
1000,8.0,0.3755274261603376
1000,8.0,0.4936708860759494
1000,8.0,0.8892045454545454
1000,8.0,0.8870222929936306
1000,8.0,0.7341772151898734
1000,8.0,0.7881132075471698
1000,8.0,0.8829896907216495
1000,8.0,0.8461538461538461
1000,8.0,0.9922480620155039
1000,8.0,0.9522956326987682
1000,8.0,0.8609305160503861
1000,8.0,0.6118143459915611
1000,8.0,0.8293650793650793
1000,8.0,0.840125885129819
1000,8.0,0.5485232067510548
1000,8.0,0.39662447257383965
1000,8.0,0.5274261603375527
1000,8.0,0.8976789800588427
1000,8.0,0.8846153846153846
1000,8.0,0.8143459915611815
1000,8.0,0.9170164917541229
1000,8.0,0.9696969696969697
1000,8.0,0.6944444444444444
1000,8.0,0.9430679785330949
1000,8.0,0.5991561181434599
1000,8.0,0.7748257839721254
1000,8.0,0.8177339901477833
1000,8.0,0.8384589947089947
1000,8.0,0.8649789029535865
1000,8.0,0.5569620253164557
1000,8.0,0.8365497076023392
1000,8.0,0.9072192513368984
1000,8.0,0.46835443037974683
1000,8.0,0.7432336182336182
1000,8.0,0.5527426160337553
1000,8.0,0.3924050632911392
1000,8.0,0.6582278481012658
1000,8.0,0.3881856540084388
1000,8.0,0.8125
1000,8.0,0.8728700300701637
1000,8.0,0.6751054852320675
1000,8.0,0.8250466853408029
1000,8.0,0.37130801687763715
1000,8.0,0.9722222222222222
1000,8.0,0.5316455696202531
1000,8.0,0.9785714285714286
1000,8.0,0.8951612903225806
1000,8.0,0.9195134575569358
1000,8.0,0.8724508050089446
1000,8.0,0.8813337216074548
1000,8.0,0.3670886075949367
1000,8.0,0.7763713080168776
1000,8.0,0.75
1000,8.0,0.6540084388185654
1000,8.0,0.8600649350649351
1000,8.0,0.9286324786324787
1000,8.0,0.6329113924050633
1000,8.0,0.4345991561181435
1000,8.0,0.8527238481599536
1000,8.0,0.77485070314005
1000,8.0,0.39662447257383965
1000,8.0,0.459915611814346
1000,8.0,0.9904761904761905
1000,8.0,0.9315068493150684
1000,8.0,0.04219409282700422
1000,8.0,0.35443037974683544
1000,8.0,0.42616033755274263
1000,8.0,0.8879947635915602
1000,8.0,0.9761904761904762
1000,8.0,0.45147679324894513
1000,8.0,0.682748538011696
1000,8.0,0.6413502109704642
1000,8.0,0.844017094017094
1000,8.0,0.6919831223628692
1000,8.0,0.9804878048780488
1000,8.0,0.5907172995780591
1000,8.0,0.734375
1000,8.0,0.8659081088866485
1000,8.0,0.9519074675324675
1000,8.0,0.5864978902953587
1000,8.0,0.9480102695763799
1000,8.0,0.9930875576036866
1000,8.0,0.45569620253164556
1000,8.0,0.32489451476793246
1000,8.0,0.5021097046413502
1000,8.0,0.41350210970464135
1000,8.0,0.5021097046413502
1000,8.0,0.38396624472573837
1000,8.0,0.8824404761904762
1000,8.0,0.4978902953586498
1000,8.0,0.6371308016877637
1000,8.0,0.3755274261603376
1000,8.0,0.5991561181434599
1000,8.0,0.7763713080168776
1000,8.0,0.4177215189873418
1000,8.0,0.5822784810126582
1000,8.0,0.5780590717299579
1000,8.0,0.5569620253164557
1000,8.0,0.9210526315789473
1000,8.0,0.9121641462340332
1000,8.0,0.6497890295358649
1000,8.0,0.7552742616033755
1000,8.0,0.6329113924050633
1000,8.0,0.48523206751054854
1000,8.0,0.9365061590145577
1000,8.0,0.569620253164557
1000,8.0,0.9632352941176471
1000,8.0,0.5443037974683544
1000,8.0,0.8395961369622476
1000,8.0,0.3924050632911392
1000,8.0,0.7180851063829787
1000,8.0,0.8913115569557287
1000,8.0,0.9455958549222798
1000,8.0,0.9353002070393375
1000,8.0,0.875
1000,8.0,0.9308691308691308
1000,8.0,0.7652014652014651
1000,8.0,0.9810126582278481
1000,8.0,0.8333333333333333
1000,8.0,0.48945147679324896
1000,8.0,0.45147679324894513
1000,8.0,0.4472573839662447
1000,8.0,0.48945147679324896
1000,8.0,0.5611814345991561
1000,8.0,0.9659090909090908
1000,8.0,0.45147679324894513
1000,8.0,0.8637265273737107
1000,8.0,0.39662447257383965
1000,8.0,0.5274261603375527
1000,8.0,0.350210970464135
1000,8.0,0.8963375796178343
1000,8.0,0.9439024390243902
1000,8.0,0.9669100329722091
1000,8.0,0.5189873417721519
1000,8.0,0.8746543778801843
1000,8.0,0.5569620253164557
1000,8.0,0.7172995780590717
1000,8.0,0.3080168776371308
1000,8.0,0.8235294117647058
1000,8.0,0.8341232227488151
1000,8.0,0.6371308016877637
1000,8.0,0.388412017167382
1000,8.0,0.5611814345991561
1000,8.0,0.6798245614035088
1000,8.0,0.5822784810126582
1000,8.0,0.842005076142132
1000,8.0,0.6497890295358649
1000,8.0,0.9310344827586207
1000,8.0,0.8883655204898728
1000,8.0,0.8004062344553142
1000,8.0,0.9567901234567902
1000,8.0,0.38396624472573837
1000,8.0,0.5611814345991561
1000,8.0,0.20675105485232068
1000,8.0,0.9521739130434783
1000,8.0,0.8114035087719298
1000,8.0,0.6751054852320675
1000,8.0,0.4388185654008439
1000,8.0,0.459915611814346
1000,8.0,0.9421487603305785
1000,8.0,0.5316455696202531
1000,8.0,1.0
1000,8.0,0.807909604519774
1000,8.0,0.4810126582278481
1000,8.0,0.9262965541246084
1000,8.0,0.5147679324894515
1000,8.0,0.8333333333333333
1000,8.0,0.2489451476793249
1000,8.0,0.7960680751173709
1000,8.0,0.459915611814346
1000,8.0,0.9387825572217837
1000,8.0,0.5485232067510548
1000,8.0,0.47257383966244726
1000,8.0,0.8306763285024155
1000,8.0,0.42616033755274263
1000,8.0,0.8609618104667609
1000,8.0,0.6075949367088608
1000,8.0,0.9495798319327731
1000,8.0,0.9714285714285714
1000,8.0,0.5569620253164557
1000,8.0,0.8263157894736842
1000,8.0,0.8947368421052632
1000,8.0,0.6835443037974683
1000,8.0,0.48523206751054854
1000,8.0,0.9
1000,8.0,0.6286919831223629
1000,8.0,0.6244725738396625
1000,8.0,0.5864978902953587
1000,8.0,0.6919831223628692
1000,8.0,0.8815165876777251
1000,8.0,0.5569620253164557
1000,8.0,0.955809910170965
1000,8.0,0.6286919831223629
1000,8.0,0.8696581196581197
1000,8.0,0.9040178571428572
1000,8.0,0.4050632911392405
1000,8.0,0.7821797682430316
1000,8.0,0.5738396624472574
1000,8.0,0.849304237824162
1000,8.0,0.8746205221615058
1000,8.0,0.6974789915966386
1000,8.0,0.870253164556962
1000,8.0,0.852014591278395
1000,8.0,0.8481012658227848
1000,8.0,0.5822784810126582
1000,8.0,0.9326012058570199
1000,8.0,0.37130801687763715
1000,8.0,0.6540084388185654
1000,8.0,0.7893395390070922
1000,8.0,0.679324894514768
1000,8.0,0.6286919831223629
1000,8.0,0.5738396624472574
1000,8.0,0.6118143459915611
1000,8.0,0.9715608465608465
1000,8.0,0.8185654008438819
1000,8.0,0.47257383966244726
1000,8.0,0.6622807017543859
1000,8.0,0.32489451476793246
1000,8.0,0.5569620253164557
1000,8.0,0.9690329416297438
1000,8.0,0.5569620253164557
1000,8.0,0.929519071310116
1000,8.0,0.9008264462809917
1000,8.0,0.9371345029239766
1000,8.0,0.34177215189873417
1000,8.0,0.6160337552742616
1000,8.0,0.7172995780590717
1000,8.0,0.8481012658227848
1000,8.0,0.4978902953586498
1000,8.0,0.7172995780590717
1000,8.0,0.540084388185654
1000,8.0,0.824265877532438
1000,8.0,0.6286919831223629
1000,8.0,0.5949367088607594
1000,8.0,0.6329113924050633
1000,8.0,0.37130801687763715
1000,8.0,0.4008438818565401
1000,8.0,0.9226804123711341
1000,8.0,0.8523206751054853
1000,8.0,0.45569620253164556
1000,8.0,0.428448275862069
1000,8.0,0.9832214765100671
1000,8.0,0.5527426160337553
1000,8.0,0.8943661971830985
1000,8.0,0.5805555555555555
1000,8.0,0.4219409282700422
1000,8.0,0.33755274261603374
1000,8.0,0.9395377481524416
1000,8.0,0.969932626146789
1000,8.0,0.5738396624472574
1000,8.0,0.8070048309178743
1000,8.0,0.7901069518716577
1000,8.0,0.4810126582278481
1000,8.0,0.4767932489451477
1000,8.0,0.9519594594594595
1000,8.0,0.8611111111111112
1000,8.0,0.29957805907172996
1000,8.0,0.8363102373531527
1000,8.0,0.8860917248255233
1000,8.0,0.8645576707726763
1000,8.0,0.5063291139240507
1000,8.0,0.510548523206751
1000,8.0,0.821917808219178
1000,8.0,0.9367834394904458
1000,8.0,0.765625
1000,8.0,0.4810126582278481
1000,8.0,0.5960591133004927
1000,8.0,0.9279475982532751
1000,8.0,0.5527426160337553
1000,8.0,0.3206751054852321
1000,8.0,0.96875
1000,8.0,0.510548523206751
1000,8.0,0.4810126582278481
1000,8.0,0.9030982905982906
1000,8.0,0.7134451867597935
1000,8.0,0.48523206751054854
1000,8.0,0.881578947368421
1000,8.0,0.9630872483221476
1000,8.0,0.3924050632911392
1000,8.0,0.7890295358649789
1000,8.0,0.5443037974683544
1000,8.0,0.5949367088607594
1000,8.0,0.9307291666666666
1000,8.0,0.6708860759493671
1000,8.0,0.9085623678646935
1000,8.0,0.5907172995780591
1000,8.0,0.7521186440677966
1000,8.0,0.6624472573839663
1000,8.0,0.9116310160427807
1000,8.0,0.4050632911392405
1000,8.0,0.9357891671520093
1000,8.0,0.9402173913043479
1000,8.0,0.6666666666666666
1000,8.0,0.8874172185430463
1000,8.0,0.9296875
1000,8.0,0.9703917050691244
1000,8.0,0.8131313131313131
1000,8.0,0.5864978902953587
1000,8.0,0.6835443037974683
1000,8.0,0.3291139240506329
1000,8.0,0.8670634920634921
1000,8.0,0.4050632911392405
1000,8.0,0.9975490196078431
1000,8.0,0.9924242424242424
1000,8.0,0.2796610169491525
1000,8.0,0.763157894736842
1000,8.0,0.6540084388185654
1000,8.0,0.759493670886076
1000,8.0,0.9532142857142857
1000,8.0,0.6751054852320675
1000,8.0,0.4219409282700422
1000,8.0,0.9676959802864623
1000,8.0,0.6877637130801688
1000,8.0,0.8829113924050633
1000,8.0,0.9208860759493671
1000,8.0,0.7971514242878561
1000,8.0,0.921875
1000,8.0,0.6371308016877637
1000,8.0,0.9666666666666667
1000,8.0,0.910793439716312
1000,8.0,0.7215189873417721
1000,8.0,0.9206896551724137
1000,8.0,0.729957805907173
1000,8.0,0.9705882352941176
1000,8.0,0.5654008438818565
1000,8.0,0.4767932489451477
1000,8.0,0.8949106449106449
1000,8.0,0.7254464285714286
1000,8.0,0.45569620253164556
1000,8.0,0.47257383966244726
1000,8.0,0.70042194092827
1000,8.0,0.4177215189873418
1000,8.0,0.8909913453973249
1000,8.0,0.540084388185654
1000,8.0,0.9767441860465116
1000,8.0,0.7777777777777778
1000,8.0,0.5316455696202531
1000,8.0,0.8059071729957806
1000,8.0,0.379746835443038
1000,8.0,0.6413502109704642
1000,8.0,0.7914893617021277
1000,8.0,0.379746835443038
1000,8.0,0.6033755274261603
1000,8.0,0.7180094786729858
1000,8.0,0.9813953488372094
1000,8.0,0.9661729098419028
1000,8.0,0.569620253164557
1000,8.0,0.9530734632683657
1000,8.0,0.6286919831223629
1000,8.0,0.5147679324894515
1000,8.0,0.9903846153846154
1000,8.0,0.3670886075949367
1000,8.0,0.5569620253164557
1000,8.0,0.5654008438818565
1000,8.0,0.7046413502109705
1000,8.0,0.9448200175592625
1000,8.0,0.6075949367088608
1000,8.0,1.0
1000,8.0,1.0
1000,8.0,0.8736786469344608
1000,8.0,0.5654008438818565
1000,8.0,0.5527426160337553
1000,8.0,0.34177215189873417
1000,8.0,0.953441112716763
1000,8.0,0.9273219814241487
1000,8.0,0.9464570063694268
1000,8.0,0.7848101265822784
1000,8.0,0.28270042194092826
1000,8.0,0.5063291139240507
1000,8.0,0.39662447257383965
1000,8.0,0.922608191013099
1000,8.0,0.8361702127659574
1000,8.0,0.9504538015176314
1000,8.0,0.4936708860759494
1000,8.0,0.47257383966244726
1000,8.0,0.9394238358326756
1000,8.0,0.2869198312236287
1000,8.0,0.8104118104118104
1000,8.0,0.8855046528274875
1000,8.0,0.39662447257383965
1000,8.0,0.6666666666666666
1000,8.0,0.8834575688073394
1000,8.0,0.5140692640692641
1000,8.0,0.962962962962963
1000,8.0,0.5654008438818565
1000,8.0,0.569620253164557
1000,8.0,0.32489451476793246
1000,8.0,0.8841958598726114
1000,8.0,0.7172995780590717
1000,8.0,0.39662447257383965
1000,8.0,0.510548523206751
1000,8.0,0.8585858585858586
1000,8.0,0.8674055829228243
1000,8.0,1.0
1000,8.0,0.4472573839662447
1000,8.0,0.7723404255319148
1000,8.0,0.8571428571428572
1000,8.0,0.5485232067510548
1000,8.0,0.5169986263736264
1000,8.0,0.9240229885057472
1000,8.0,0.745398773006135
1000,8.0,0.6972870879120879
1000,8.0,0.4345991561181435
1000,8.0,0.981651376146789
1000,8.0,0.6919831223628692
1000,8.0,0.620253164556962
1000,8.0,0.48523206751054854
1000,8.0,0.5738396624472574
1000,8.0,0.8347002262443439
1000,8.0,0.41350210970464135
1000,8.0,0.90625
1000,8.0,0.9770992366412214
1000,8.0,0.42616033755274263
1000,8.0,0.5527426160337553
1000,8.0,0.9693084693084693
1000,8.0,0.9108159392789374
1000,8.0,0.7478448275862069
1000,8.0,0.7765625
1000,8.0,0.5569620253164557
1000,8.0,0.9558823529411764
1000,8.0,0.6160337552742616
1000,8.0,0.45569620253164556
1000,8.0,0.2911392405063291
1000,8.0,0.9551753393665159
1000,8.0,0.5822784810126582
1000,8.0,0.46835443037974683
1000,8.0,0.6118143459915611
1000,8.0,0.8624338624338623
1000,8.0,0.5316455696202531
1000,8.0,0.7410256410256411
1000,8.0,0.6286919831223629
1000,8.0,0.5654008438818565
1000,8.0,0.6118143459915611
1000,8.0,0.9099999999999999
1000,8.0,0.7383966244725738
1000,8.0,0.6160337552742616
1000,8.0,0.7046413502109705
1000,8.0,0.6425438596491228
1000,8.0,0.9669774669774669
1000,8.0,0.8761467889908257
1000,8.0,0.6075949367088608
1000,8.0,0.3881856540084388
1000,8.0,0.4050632911392405
1000,8.0,0.4430379746835443
1000,8.0,0.9330866807610994
1000,8.0,0.942251461988304
1000,8.0,0.9087681779298546
1000,8.0,0.4219409282700422
1000,8.0,0.4767932489451477
1000,8.0,0.9848484848484849
1000,8.0,0.45147679324894513
1000,8.0,0.8904862579281184
1000,8.0,0.5443037974683544
1000,8.0,0.3291139240506329
1000,8.0,0.9120732853116191
1000,8.0,0.5611814345991561
1000,8.0,0.6329113924050633
1000,8.0,0.6160337552742616
1000,8.0,0.35864978902953587
1000,8.0,0.9485294117647058
1000,8.0,0.5822784810126582
1000,8.0,0.5358649789029536
1000,8.0,0.5485232067510548
1000,8.0,0.9463963963963964
1000,8.0,0.6751054852320675
1000,8.0,0.9199911347517731
1000,8.0,0.7182900432900432
1000,8.0,0.9833333333333334
1000,8.0,0.8157894736842105
1000,8.0,0.9310344827586207
1000,8.0,0.6286919831223629
1000,8.0,0.569620253164557
1000,8.0,0.8192488262910798
1000,8.0,0.7763713080168776
1000,8.0,0.47257383966244726
1000,8.0,0.4092827004219409
1000,8.0,0.6582278481012658
1000,8.0,0.5738396624472574
1000,8.0,0.9595812182741117
1000,8.0,0.9082317073170731
1000,8.0,0.48945147679324896
1000,8.0,0.773972602739726
1000,8.0,0.7763779527559055
1000,8.0,0.9206349206349207
1000,8.0,0.5569620253164557
1000,8.0,0.45147679324894513
1000,8.0,0.6455696202531646
1000,8.0,0.6244725738396625
1000,8.0,0.9128763613068546
1000,8.0,0.7257383966244726
1000,8.0,1.0
1000,8.0,0.6668454935622318
1000,8.0,0.8674698795180723
1000,8.0,0.6060344827586206
1000,8.0,0.5907172995780591
1000,8.0,0.4345991561181435
1000,8.0,0.7383966244725738
1000,8.0,0.3881856540084388
1000,8.0,0.921875
1000,8.0,0.5063291139240507
1000,8.0,0.9710982658959537
1000,8.0,0.8793918918918919
1000,8.0,0.9672056131787676
1000,8.0,0.8654708520179373
1000,8.0,0.9479729729729729
1000,8.0,0.4641350210970464
1000,8.0,0.8951612903225806
1000,8.0,0.4388185654008439
1000,8.0,0.5147679324894515
1000,8.0,0.6244725738396625
1000,8.0,0.9125272331154684
1000,8.0,0.9262295081967213
1000,8.0,0.9353120243531202
1000,8.0,0.9920634920634921
1000,8.0,0.9871794871794872
1000,8.0,0.8617118142499431
1000,8.0,0.6540084388185654
1000,8.0,0.3881856540084388
1000,8.0,0.3333333333333333
1000,8.0,0.9545454545454546
1000,8.0,0.38396624472573837
1000,8.0,0.9787234042553192
1000,8.0,0.5443037974683544
1000,8.0,0.9437731653076353
1000,8.0,0.4430379746835443
1000,8.0,0.4345991561181435
1000,8.0,0.9061957779063042
1000,8.0,0.784965034965035
1000,8.0,0.569620253164557
1000,8.0,0.5232067510548524
1000,8.0,0.9335748792270531
1000,8.0,0.9839449541284404
1000,8.0,0.9579439252336448
1000,8.0,0.4641350210970464
1000,8.0,0.9800884955752213
1000,8.0,0.9050632911392404
1000,8.0,0.9700598802395209
1000,8.0,0.379746835443038
1000,8.0,0.4936708860759494
1000,8.0,0.8772027373823781
1000,8.0,0.4472573839662447
1000,8.0,0.9875621890547264
1000,8.0,0.8421052631578947
1000,8.0,0.9318181818181819
1000,8.0,0.5611814345991561
1000,8.0,0.7275862068965517
1000,8.0,0.5485232067510548
1000,8.0,0.5864978902953587
1000,8.0,0.3924050632911392
1000,8.0,0.3670886075949367
1000,8.0,0.9799653246002697
1000,8.0,0.4641350210970464
1000,8.0,0.4388185654008439
1000,8.0,0.8709677419354839
1000,8.0,0.350210970464135
1000,8.0,0.620253164556962
1000,8.0,0.9911504424778761
1000,8.0,0.8393766461808604
1000,8.0,0.759493670886076
1000,8.0,0.9284145805884936
1000,8.0,0.6877637130801688
1000,8.0,0.47257383966244726
1000,8.0,0.9725609756097561
1000,8.0,0.6708860759493671
1000,8.0,0.8177777777777777
1000,8.0,0.9607142857142856
1000,8.0,0.47257383966244726
1000,8.0,0.4050632911392405
1000,8.0,0.6624472573839663
1000,8.0,0.8596403596403597
1000,8.0,0.5654008438818565
1000,8.0,0.9598930481283423
1000,8.0,0.848396257935182
1000,8.0,0.7848101265822784
1000,8.0,0.9635036496350364
1000,8.0,0.4430379746835443
1000,8.0,0.5316455696202531
1000,8.0,0.5527426160337553
1000,8.0,0.915023332831552
1000,8.0,0.9047864506627393
1000,8.0,0.6919831223628692
1000,8.0,0.7282608695652174
1000,8.0,0.5947136563876652
1000,8.0,0.6962025316455697
1000,8.0,0.7088607594936709
1000,8.0,0.43037974683544306
1000,8.0,0.6497890295358649
1000,8.0,0.94523988005997
1000,8.0,0.540084388185654
1000,8.0,0.921605564410955
1000,8.0,0.4430379746835443
1000,8.0,0.37130801687763715
1000,8.0,0.48945147679324896
1000,8.0,0.9418604651162791
1000,8.0,0.9828326180257511
1000,8.0,0.5991561181434599
1000,8.0,0.9655172413793103
1000,8.0,0.9493572695035462
1000,8.0,0.5864978902953587
1000,8.0,0.5443037974683544
1000,8.0,0.4388185654008439
1000,8.0,0.9567901234567902
1000,8.0,0.8376623376623377
1000,8.0,0.7679324894514767
1000,8.0,0.5232067510548524
1000,8.0,0.4008438818565401
1000,8.0,0.4219409282700422
1000,8.0,0.9756637168141593
1000,8.0,0.9862068965517241
1000,8.0,0.9220046082949309
1000,8.0,0.7873434704830053
1000,8.0,0.3459915611814346
1000,8.0,0.9072192513368984
1000,8.0,0.8712345679012345
1000,8.0,0.4008438818565401
1000,8.0,0.7552742616033755
1000,8.0,0.8847546259050685
1000,8.0,0.9555555555555555
1000,8.0,0.878968253968254
1000,8.0,0.8790230432298609
1000,8.0,0.8121657754010696
1000,8.0,0.9035947712418301
1000,8.0,0.45569620253164556
1000,8.0,0.7215189873417721
1000,8.0,0.896049896049896
1000,8.0,0.9776119402985075
1000,8.0,0.856081081081081
1000,8.0,0.45147679324894513
1000,8.0,0.9146464646464647
1000,8.0,0.510548523206751
1000,8.0,0.9344262295081966
1000,8.0,0.8918918918918919
1000,8.0,0.9661493048943058
1000,8.0,0.8459835547122074
1000,8.0,0.4388185654008439
1000,8.0,0.33755274261603374
1000,8.0,0.8961038961038961
1000,8.0,0.6329113924050633
1000,8.0,0.5063291139240507
1000,8.0,0.37130801687763715
1000,8.0,0.5358649789029536
1000,8.0,0.9848484848484849
1000,8.0,0.888558201058201
1000,8.0,0.6244725738396625
